celebrity_name,_season_raw,y_judges,y_fans,US,ProStrength,ProCount,age_z,age_z2,industry_grp_Media,industry_grp_Model,industry_grp_Other,industry_grp_Performer,season_2,season_3,season_4,season_5,season_6,season_7,season_8,season_9,season_10,season_11,season_12,season_13,season_14,season_15,season_16,season_17,season_18,season_19,season_20,season_21,season_22,season_23,season_24,season_25,season_26,season_27,season_28,season_29,season_30,season_31,season_32,season_33,season_34,Intercept
Adam Rippon,26,0.1965243885133246,0.221,1,0.6575978125859361,8,-0.7845144645392643,0.6154629450713286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
Juan Pablo Di Pace,27,0.12165602818450072,0.098,0,0.7920335718558341,24,0.015548624049445712,0.00024175970983100157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Evanna Lynch,27,0.13029271350152363,0.132,0,0.4902706952588187,8,-0.8572474725927834,0.7348732292667151,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Nancy McKeon,27,0.0778123274328318,0.08,1,0.8037893653043917,18,0.9610777287451939,0.9236704006900206,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
John Schneider,27,0.09047059470917732,0.095,1,0.6571608004030807,15,1.3974757770663084,1.9529385474870826,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Milo Manheim,27,0.13507641146978278,0.132,1,0.7444884314242984,13,-1.5845775531279744,2.5108860218770386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Danelle Umstead,27,0.06949005110362075,0.076,1,0.6932313035341539,11,0.5246796804240793,0.275288767049914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Mary Lou Retton,27,0.09691750936167394,0.088,1,0.8187047883826388,11,0.8156117126381557,0.6652224657925454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
DeMarcus Ware,27,0.10290487068524325,0.093,1,0.7575240871559162,9,-0.20265040011111157,0.04106718466519361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Nikki Glaser,27,0.06862745098039216,0.068,1,0.6339443759941176,12,-0.34811641621814976,0.12118503924056809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Bobby Bones,27,0.11195768588939968,0.132,1,0.6836298455657125,13,-0.05718438400407338,0.0032700537739253233,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Tinashe,27,0.09950358492601209,0.075,1,0.6481720410758416,7,-1.0027134886998217,1.0054343404205675,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Alexis Ren,27,0.13137732395208157,0.132,1,0.694466499454623,8,-1.293645520913898,1.6735187337805904,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Joe Amabile,27,0.08427779651096749,0.107,1,0.6661448211329447,8,-0.49358243232518795,0.24362361750004874,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
Kate Flannery,28,0.10862732931837796,0.088,1,0.5553979658384753,6,1.1792767529057513,1.3906936599439323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
James Van Der Beek,28,0.13103094092769563,0.096,1,0.6505951438374241,15,0.233747648210003,0.05463796304370731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Kel Mitchell,28,0.14004893026470308,0.129,1,0.7444884314242984,13,0.1610146401564839,0.025925714344721996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Ray Lewis,28,0.01314866206042063,0.071,1,0.788202154231313,24,0.3792136643170412,0.14380300320475758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Lamar Odom,28,0.06054003260534632,0.092,1,0.6734866479522061,14,0.015548624049445712,0.00024175970983100157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Sailor Brinkley-Cook,28,0.10495033216361267,0.063,1,0.7945667039078173,18,-1.293645520913898,1.6735187337805904,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Sean Spicer,28,0.08801865874292963,0.153,1,0.7546380842699133,9,0.6701456965311176,0.4490952545791767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Mary Wilson,28,0.07739378346429315,0.071,1,0.6700575629613634,7,2.6339369139761333,6.937623666806116,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Lauren Alaina,28,0.13495791839800947,0.13,1,0.5816567942947711,12,-1.0754464967533406,1.156585167379033,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Ally Brooke,28,0.1449424500540926,0.143,1,0.7978714550493053,11,-0.9299804806463025,0.8648636943831277,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Karamo Brown,28,0.09739456259795708,0.104,1,0.685569840557964,8,-0.05718438400407338,0.0032700537739253233,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Hannah Brown,28,0.14145589367480205,0.162,1,0.694466499454623,8,-1.0754464967533406,1.156585167379033,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
Anne Heche,29,0.06457826498586244,0.068,1,0.5392217442098677,8,0.8883447206916748,0.7891563427807697,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Jesse Metcalfe,29,0.06992695043356828,0.072,1,0.7139328758687428,13,0.1610146401564839,0.025925714344721996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Chrishell Stause,29,0.08058646900446763,0.075,1,0.5976995750434342,12,0.015548624049445712,0.00024175970983100157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Skai Jackson,29,0.09831012045881476,0.096,1,0.7014595064476299,8,-1.5118445450744553,2.285673928471387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Justina Machado,29,0.11587162582983755,0.119,1,0.7978714550493053,11,0.6701456965311176,0.4490952545791767,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Charles Oakley,29,0.05054945054945055,0.064,1,0.6869587802010605,15,1.2520097609592702,1.567528441537289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Veron Davis,29,0.07237152298741988,0.073,1,0.6639172699617756,14,-0.20265040011111157,0.04106718466519361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Johnny Weir,29,0.1041658850248806,0.09,1,0.5365943280788886,5,-0.20265040011111157,0.04106718466519361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Nev Schulman,29,0.12117762578604348,0.119,1,0.6575978125859361,8,-0.27538340816463064,0.07583602149236755,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
AJ McLean,29,0.09209112626567495,0.088,1,0.7944717467078021,24,0.233747648210003,0.05463796304370731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Nelly,29,0.10656418310607023,0.126,1,0.7405481310865316,4,0.4519466723705603,0.20425579466682256,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Kaitlyn Bristowe,29,0.11969932254620984,0.119,0,0.6446201924230428,11,-0.27538340816463064,0.07583602149236755,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Carole Baskin,29,0.0478734590834235,0.066,1,0.5967202798880622,6,1.4702087851198276,2.1615138718435194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Monica Aldama,29,0.08030089782948122,0.076,1,0.7906141347378567,18,0.6701456965311176,0.4490952545791767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Jeannie Mai,29,0.050571383054100805,0.076,1,0.6018757447795453,7,0.1610146401564839,0.025925714344721996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
Martin Kove,30,0.037240082322049534,0.106,1,0.6075034189879795,5,2.6339369139761333,6.937623666806116,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Brian Austin Green,30,0.06285563484947118,0.105,1,0.7169631788990458,13,0.6701456965311176,0.4490952545791767,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Melora Hardin,30,0.10051733503490623,0.103,1,0.6508701924230428,11,1.1065437448522322,1.224439059271602,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Matt James,30,0.0645440113338498,0.028,1,0.7845082141400431,9,-0.7117814564857452,0.5066328417969688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
"Mike ""The Miz"" Mizanin",30,0.07989317071438191,0.08,1,0.7611550980909652,13,0.0882816321029648,0.007793646566763225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Suni Lee,30,0.0999900603652144,0.055,1,0.8041214550493054,11,-1.5118445450744553,2.285673928471387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Iman Shumpert,30,0.10825456267479208,0.163,1,0.7405481310865316,4,-0.5663154403787071,0.3207131780113289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Cody Rigsby,30,0.10724626929936973,0.119,1,0.788202154231313,24,-0.34811641621814976,0.12118503924056809,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Melanie C,30,0.07963225144700736,0.016,0,0.6110685590006535,12,0.5974126884775984,0.35690192035403207,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Jimmie Allen,30,0.08601278140761462,0.086,1,0.6560496892919696,15,-0.20265040011111157,0.04106718466519361,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Olivia Jade,30,0.0925795904738403,0.024,1,0.7834995102319278,18,-1.293645520913898,1.6735187337805904,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JoJo Siwa,30,0.1222161592120921,0.159,1,0.6575978125859361,8,-1.5118445450744553,2.285673928471387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Christine Chiu,30,0.06703782397478074,0.035,0,0.594240941045087,6,-0.05718438400407338,0.0032700537739253233,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Kenya Moore,30,0.07600128317597692,0.041,1,0.6352090781128785,7,0.8156117126381557,0.6652224657925454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Amanda Kloots,30,0.11909111818914389,0.155,1,0.694466499454623,8,0.015548624049445712,0.00024175970983100157,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0
Jason Lewis,31,0.04712041884816754,0.057,1,0.6873622460383306,14,0.8883447206916748,0.7891563427807697,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Cheryl Ladd,31,0.05516601521728903,0.068,1,0.6560628853859257,10,2.343004881762057,5.48967187596083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Selma Blair,31,0.037797345918700376,0.044,1,0.7978714550493053,11,0.8156117126381557,0.6652224657925454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Joseph Baena,31,0.067350547217335,0.065,1,0.7961036866420872,4,-1.0754464967533406,1.156585167379033,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Trevor Donovan,31,0.09262717813995115,0.082,1,0.6510496892919696,15,0.015548624049445712,0.00024175970983100157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Daniel Durant,31,0.09501389881218818,0.109,1,0.5375034189879795,5,-0.49358243232518795,0.24362361750004874,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Wayne Brady,31,0.11827978305830888,0.113,1,0.7444884314242984,13,0.8156117126381557,0.6652224657925454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Sam Champion,31,0.05961829156727627,0.067,1,0.8088918094037268,24,1.6156748012268658,2.6104050633194724,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Jessie James Decker,31,0.07103044990659112,0.068,0,0.7252357302238537,8,-0.34811641621814976,0.12118503924056809,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Jordin Sparks,31,0.08173973917388014,0.087,1,0.6268757447795452,7,-0.49358243232518795,0.24362361750004874,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Heidi D'Amelio,31,0.0879269854560438,0.075,1,0.6571201924230428,11,0.8156117126381557,0.6652224657925454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Charli D'Amelio,31,0.12420739928260309,0.113,1,0.7427589433527677,20,-1.5118445450744553,2.285673928471387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Teresa Giudice,31,0.05409063183042749,0.057,1,0.603331850135996,6,0.8156117126381557,0.6652224657925454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Vinny Guadagnino,31,0.07215623178066669,0.118,1,0.5796774154850164,1,-0.34811641621814976,0.12118503924056809,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Shangela,31,0.11393315557585164,0.113,1,0.5816567942947711,12,0.0882816321029648,0.007793646566763225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Gabby Windey,31,0.1194001227009045,0.113,1,0.7748038580580148,18,-0.5663154403787071,0.3207131780113289,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
Jamie Lynn Spears,32,0.06608097784568373,0.048,1,0.7574035623916859,8,-0.49358243232518795,0.24362361750004874,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Mira Sorvino,32,0.08177706967954645,0.078,1,0.6137423557920973,12,1.1792767529057513,1.3906936599439323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Barry Williams,32,0.09220696125495066,0.114,1,0.6543478919713449,14,2.1248058576014994,4.5147999324976436,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Alyson Hannigan,32,0.11286054404984175,0.133,1,0.7978714550493053,11,0.7428787045846367,0.5518687697253479,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Xochitl Gomez,32,0.1389977960100229,0.122,1,0.7748038580580148,18,-1.5845775531279744,2.5108860218770386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Adrian Peterson,32,0.07413968577861767,0.057,1,0.5911397826243432,5,-0.05718438400407338,0.0032700537739253233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Matt Walsh,32,0.05194805194805195,0.065,1,0.6978592336668346,1,1.3974757770663084,1.9529385474870826,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Tyson Beckford,32,0.06316593623095171,0.073,1,0.7135418685299921,8,0.9610777287451939,0.9236704006900206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Jason Mraz,32,0.13540733247221257,0.126,1,0.7405481310865316,4,0.5246796804240793,0.275288767049914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Lele Pons,32,0.0985834043880511,0.068,0,0.6321787750825756,7,-0.8572474725927834,0.7348732292667151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Harry Jowsey,32,0.08908138886719807,0.13,0,0.7046585639222218,2,-0.9299804806463025,0.8648636943831277,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Mauricio Umansky,32,0.0780356336765342,0.094,0,0.6687769620192423,15,1.033810736798713,1.0687646395202979,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Charity Lawson,32,0.13461325854728431,0.122,1,0.6446201924230428,11,-0.8572474725927834,0.7348732292667151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Ariana Madix,32,0.1347812752420541,0.122,1,0.5306045774087234,6,-0.05718438400407338,0.0032700537739253233,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
Tori Spelling,33,0.07123466089194364,0.047,1,0.6013116481157941,6,0.8883447206916748,0.7891563427807697,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Eric Roberts,33,0.0637317746160498,0.085,1,0.5941700856546461,5,2.1248058576014994,4.5147999324976436,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Reginald VelJohnson,33,0.06298486622266673,0.085,1,0.6793830226253028,15,2.561203905922614,6.5597654477132545,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Chandler Kinney,33,0.14370070716539785,0.132,1,0.6018757447795453,7,-1.0754464967533406,1.156585167379033,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Dwight Howard ,33,0.11057684627047604,0.133,1,0.7652394891112231,4,-0.05718438400407338,0.0032700537739253233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Danny Amendola,33,0.1317763966943495,0.132,1,0.7444884314242984,13,0.015548624049445712,0.00024175970983100157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Stephen Nedoroscik,33,0.13283775576639686,0.132,1,0.6786845379481958,2,-0.9299804806463025,0.8648636943831277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Ilona Maher,33,0.12870323750355472,0.157,1,0.694466499454623,8,-0.7845144645392643,0.6154629450713286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Anna Delvey,33,0.06938298339767128,0.07,0,0.6774310804002015,0,-0.4208494242716688,0.1771142379097951,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Brooks Nader,33,0.08878734021814683,0.058,1,0.6143365328568626,12,-0.8572474725927834,0.7348732292667151,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Phaedra Parks,33,0.09480483176575596,0.09,1,0.6774310804002015,0,0.8883447206916748,0.7891563427807697,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Jenn Tran,33,0.10560289376264932,0.081,1,0.8187047883826388,11,-0.9299804806463025,0.8648636943831277,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Joey Graziadei,33,0.1409581231740816,0.132,1,0.6575978125859361,8,-0.7117814564857452,0.5066328417969688,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
Corey Feldman,34,0.05441744165643095,0.066,1,0.720534875522999,8,1.1065437448522322,1.224439059271602,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Danielle Fishel,34,0.09182263357458353,0.095,1,0.5553979658384753,6,0.3792136643170412,0.14380300320475758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Elaine Hendrix,34,0.11319161287516101,0.113,1,0.6774310804002015,0,1.1792767529057513,1.3906936599439323,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
Baron Davis,34,0.06286190559747323,0.063,1,0.6093216008061614,5,0.5246796804240793,0.275288767049914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
