season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week,rule_type,p_min,p_max,min_ok,max_ok
14,8,Roshon Fegan,0.171,2,1,S3-27_percent,0.0,0.1976,1,1
14,8,Donald Driver,0.168,3,0,S3-27_percent,0.0030000000000000027,0.988,1,1
14,8,Katherine Jenkins,0.168,3,0,S3-27_percent,0.0030000000000000027,0.988,1,1
14,8,Maria Menounos,0.162,5,0,S3-27_percent,0.009000000000000008,0.994,1,1
14,8,Melissa Gilbert,0.156,6,1,S3-27_percent,0.0,0.2096,1,1
14,9,Maria Menounos,0.257,1,1,S3-27_percent,0.0,0.243,1,1
14,9,William Levy,0.252,2,0,S3-27_percent,0.0050000000000000044,0.977,1,1
14,9,Donald Driver,0.248,3,0,S3-27_percent,0.009000000000000008,0.981,1,1
14,9,Katherine Jenkins,0.243,4,0,S3-27_percent,0.014000000000000012,0.986,1,1
14,10,Katherine Jenkins,0.336,1,0,S3-27_percent,0.0,1.0,1,1
14,10,Donald Driver,0.332,2,0,S3-27_percent,0.0,1.0,1,1
14,10,William Levy,0.332,2,0,S3-27_percent,0.0,1.0,1,1
15,1,Emmitt Smith,0.089,1,0,S3-27_percent,0.0,1.0,1,1
15,1,Gilles Marini,0.087,2,0,S3-27_percent,0.0,1.0,1,1
15,1,Sabrina Bryan,0.081,3,0,S3-27_percent,0.0,1.0,1,1
15,1,Apolo Anton Ohno,0.08,4,0,S3-27_percent,0.0,1.0,1,1
15,1,Shawn Johnson,0.08,4,0,S3-27_percent,0.0,1.0,1,1
15,1,Drew Lachey,0.078,6,0,S3-27_percent,0.0,1.0,1,1
15,1,Helio Castroneves,0.078,6,0,S3-27_percent,0.0,1.0,1,1
15,1,Kelly Monaco,0.078,6,0,S3-27_percent,0.0,1.0,1,1
15,1,Melissa Rycroft,0.076,9,0,S3-27_percent,0.0,1.0,1,1
15,1,Joey Fatone,0.074,10,0,S3-27_percent,0.0,1.0,1,1
15,1,Bristol Palin,0.071,11,0,S3-27_percent,0.0,1.0,1,1
15,1,Kirstie Alley,0.069,12,0,S3-27_percent,0.0,1.0,1,1
15,1,Pamela Anderson,0.061,13,1,S3-27_percent,0.0,0.09299999999999996,1,1
15,2,Sabrina Bryan,0.094,1,0,S3-27_percent,0.0,0.975,1,1
15,2,Gilles Marini,0.092,2,0,S3-27_percent,0.0,0.975,1,1
15,2,Shawn Johnson,0.091,3,0,S3-27_percent,0.0,0.975,1,1
15,2,Apolo Anton Ohno,0.089,4,0,S3-27_percent,0.0,0.975,1,1
15,2,Melissa Rycroft,0.085,5,0,S3-27_percent,0.0,0.975,1,1
15,2,Helio Castroneves,0.083,6,0,S3-27_percent,0.0,0.975,1,1
15,2,Drew Lachey,0.082,7,0,S3-27_percent,-0.0,0.975,1,1
15,2,Emmitt Smith,0.082,7,0,S3-27_percent,0.0,0.975,1,1
15,2,Joey Fatone,0.082,7,1,S3-27_percent,0.0,0.08474999999999999,1,1
15,2,Kelly Monaco,0.08,10,0,S3-27_percent,0.0020000000000000018,0.977,1,1
15,2,Kirstie Alley,0.076,11,0,S3-27_percent,0.006000000000000005,0.981,1,1
15,2,Bristol Palin,0.065,12,0,S3-27_percent,0.017,0.992,1,1
15,3,Kelly Monaco,0.097,1,0,S3-27_percent,0.0,0.981,1,1
15,3,Melissa Rycroft,0.097,1,0,S3-27_percent,0.0,0.981,1,1
15,3,Shawn Johnson,0.095,3,0,S3-27_percent,0.0,0.981,1,1
15,3,Apolo Anton Ohno,0.092,4,0,S3-27_percent,-0.0,0.981,1,1
15,3,Gilles Marini,0.092,4,0,S3-27_percent,0.0,0.981,1,1
15,3,Helio Castroneves,0.092,4,1,S3-27_percent,0.0,0.0994,1,1
15,3,Sabrina Bryan,0.092,4,0,S3-27_percent,0.0,0.981,1,1
15,3,Emmitt Smith,0.09,8,0,S3-27_percent,0.0020000000000000018,0.983,1,1
15,3,Drew Lachey,0.086,9,1,S3-27_percent,0.0,0.10479999999999999,1,1
15,3,Kirstie Alley,0.086,9,0,S3-27_percent,0.006000000000000005,0.987,1,1
15,3,Bristol Palin,0.081,11,0,S3-27_percent,0.010999999999999996,0.992,1,1
15,4,Gilles Marini,0.123,1,0,S3-27_percent,0.0,0.993,1,1
15,4,Shawn Johnson,0.123,1,0,S3-27_percent,0.0,0.993,1,1
15,4,Kelly Monaco,0.117,3,0,S3-27_percent,0.0,0.993,1,1
15,4,Melissa Rycroft,0.115,4,0,S3-27_percent,0.0,0.993,1,1
15,4,Emmitt Smith,0.112,5,0,S3-27_percent,0.0,0.993,1,1
15,4,Sabrina Bryan,0.11,6,0,S3-27_percent,0.0,0.993,1,1
15,4,Apolo Anton Ohno,0.107,7,0,S3-27_percent,0.0,0.993,1,1
15,4,Bristol Palin,0.1,8,1,S3-27_percent,0.0,0.12222222222222219,1,1
15,4,Kirstie Alley,0.093,9,0,S3-27_percent,0.007000000000000006,1.0,1,1
15,5,Sabrina Bryan,0.132,1,0,S3-27_percent,0.0,1.0,1,1
15,5,Apolo Anton Ohno,0.127,2,0,S3-27_percent,0.0,1.0,1,1
15,5,Gilles Marini,0.127,2,0,S3-27_percent,0.0,1.0,1,1
15,5,Melissa Rycroft,0.127,2,0,S3-27_percent,0.0,1.0,1,1
15,5,Shawn Johnson,0.127,2,0,S3-27_percent,0.0,1.0,1,1
15,5,Emmitt Smith,0.126,6,0,S3-27_percent,0.0,1.0,1,1
15,5,Kirstie Alley,0.118,7,0,S3-27_percent,0.0,1.0,1,1
15,5,Kelly Monaco,0.116,8,0,S3-27_percent,0.0,1.0,1,1
15,6,Apolo Anton Ohno,0.133,1,0,S3-27_percent,0.0,0.9369999999999999,1,1
15,6,Sabrina Bryan,0.133,1,1,S3-27_percent,0.0,0.11712499999999999,1,1
15,6,Melissa Rycroft,0.131,3,0,S3-27_percent,0.0020000000000000018,0.939,1,1
15,6,Shawn Johnson,0.124,4,0,S3-27_percent,0.009000000000000008,0.946,1,1
15,6,Gilles Marini,0.122,5,0,S3-27_percent,0.01100000000000001,0.948,1,1
15,6,Kirstie Alley,0.122,5,0,S3-27_percent,0.01100000000000001,0.948,1,1
15,6,Kelly Monaco,0.119,7,0,S3-27_percent,0.014000000000000012,0.951,1,1
15,6,Emmitt Smith,0.117,8,0,S3-27_percent,0.016,0.953,1,1
15,7,Melissa Rycroft,0.161,1,0,S3-27_percent,0.0,1.0,1,1
15,7,Shawn Johnson,0.157,2,0,S3-27_percent,0.0,1.0,1,1
15,7,Kelly Monaco,0.149,3,0,S3-27_percent,0.0,1.0,1,1
15,7,Emmitt Smith,0.143,4,0,S3-27_percent,0.0,1.0,1,1
15,7,Gilles Marini,0.138,5,0,S3-27_percent,0.0,1.0,1,1
15,7,Apolo Anton Ohno,0.136,6,0,S3-27_percent,0.0,1.0,1,1
15,7,Kirstie Alley,0.116,7,0,S3-27_percent,0.0,1.0,1,1
15,8,Melissa Rycroft,0.151,1,0,S3-27_percent,0.0,0.987,1,1
15,8,Apolo Anton Ohno,0.147,2,0,S3-27_percent,-0.0,0.987,1,1
15,8,Gilles Marini,0.147,2,1,S3-27_percent,0.0,0.16516666666666666,1,1
15,8,Emmitt Smith,0.146,4,0,S3-27_percent,0.0010000000000000009,0.988,1,1
15,8,Kelly Monaco,0.142,5,0,S3-27_percent,0.0050000000000000044,0.992,1,1
15,8,Shawn Johnson,0.14,6,0,S3-27_percent,0.0069999999999999785,0.994,1,1
15,8,Kirstie Alley,0.128,7,1,S3-27_percent,0.0,0.181,1,1
15,9,Shawn Johnson,0.209,1,0,S3-27_percent,0.0,0.989,1,1
15,9,Melissa Rycroft,0.204,2,0,S3-27_percent,0.0,0.989,1,1
15,9,Apolo Anton Ohno,0.203,3,1,S3-27_percent,0.0,0.249,1,1
15,9,Kelly Monaco,0.192,4,0,S3-27_percent,0.01100000000000001,1.0,1,1
15,9,Emmitt Smith,0.191,5,1,S3-27_percent,0.0,0.25799999999999995,1,1
15,10,Melissa Rycroft,0.336,1,0,S3-27_percent,0.0,1.0,1,1
15,10,Kelly Monaco,0.333,2,0,S3-27_percent,0.0,1.0,1,1
15,10,Shawn Johnson,0.331,3,0,S3-27_percent,0.0,1.0,1,1
16,1,Zendaya,0.105,1,0,S3-27_percent,0.0,1.0,1,1
16,1,Alexandra Raisman,0.092,2,0,S3-27_percent,0.0,1.0,1,1
16,1,Dorothy Hamill,0.092,2,0,S3-27_percent,0.0,1.0,1,1
16,1,Kellie Pickler,0.092,2,0,S3-27_percent,0.0,1.0,1,1
16,1,Ingo Rademacher,0.087,5,0,S3-27_percent,0.0,1.0,1,1
16,1,Jacoby Jones,0.087,5,0,S3-27_percent,0.0,1.0,1,1
16,1,Sean Lowe,0.083,7,0,S3-27_percent,0.0,1.0,1,1
16,1,Lisa Vanderpump,0.079,8,0,S3-27_percent,0.0,1.0,1,1
16,1,Victor Ortiz,0.079,8,0,S3-27_percent,0.0,1.0,1,1
16,1,Wynonna Judd,0.079,8,0,S3-27_percent,0.0,1.0,1,1
16,1,Andy Dick,0.074,11,0,S3-27_percent,0.0,1.0,1,1
16,1,D. L. Hughley,0.052,12,0,S3-27_percent,0.0,1.0,1,1
16,2,Kellie Pickler,0.107,1,0,S3-27_percent,0.0,1.0,1,1
16,2,Zendaya,0.107,1,0,S3-27_percent,0.0,1.0,1,1
16,2,Alexandra Raisman,0.098,3,0,S3-27_percent,0.0,1.0,1,1
16,2,Jacoby Jones,0.094,4,0,S3-27_percent,0.0,1.0,1,1
16,2,Andy Dick,0.082,5,0,S3-27_percent,0.0,1.0,1,1
16,2,Ingo Rademacher,0.082,5,0,S3-27_percent,0.0,1.0,1,1
16,2,Sean Lowe,0.082,5,0,S3-27_percent,0.0,1.0,1,1
16,2,Lisa Vanderpump,0.074,8,0,S3-27_percent,0.0,1.0,1,1
16,2,Victor Ortiz,0.074,8,0,S3-27_percent,0.0,1.0,1,1
16,2,Wynonna Judd,0.074,8,0,S3-27_percent,0.0,1.0,1,1
16,2,D. L. Hughley,0.066,11,0,S3-27_percent,0.0,1.0,1,1
16,2,Dorothy Hamill,0.061,12,1,S3-27_percent,0.0,0.10574999999999994,1,1
16,3,Jacoby Jones,0.111,1,0,S3-27_percent,0.0,1.0,1,1
16,3,Zendaya,0.111,1,0,S3-27_percent,0.0,1.0,1,1
16,3,Kellie Pickler,0.106,3,0,S3-27_percent,0.0,1.0,1,1
16,3,Alexandra Raisman,0.098,4,0,S3-27_percent,0.0,1.0,1,1
16,3,Victor Ortiz,0.098,4,0,S3-27_percent,0.0,1.0,1,1
16,3,Ingo Rademacher,0.089,6,0,S3-27_percent,0.0,1.0,1,1
16,3,Lisa Vanderpump,0.089,6,0,S3-27_percent,0.0,1.0,1,1
16,3,Sean Lowe,0.089,6,0,S3-27_percent,0.0,1.0,1,1
16,3,Andy Dick,0.077,9,0,S3-27_percent,0.0,1.0,1,1
16,3,D. L. Hughley,0.068,10,0,S3-27_percent,0.0,1.0,1,1
16,3,Wynonna Judd,0.064,11,1,S3-27_percent,0.0,0.11781818181818178,1,1
16,4,Alexandra Raisman,0.121,1,0,S3-27_percent,0.0,1.0,1,1
16,4,Kellie Pickler,0.116,2,0,S3-27_percent,0.0,1.0,1,1
16,4,Zendaya,0.116,2,0,S3-27_percent,0.0,1.0,1,1
16,4,Jacoby Jones,0.107,4,0,S3-27_percent,0.0,1.0,1,1
16,4,Ingo Rademacher,0.103,5,0,S3-27_percent,0.0,1.0,1,1
16,4,Andy Dick,0.094,6,0,S3-27_percent,0.0,1.0,1,1
16,4,D. L. Hughley,0.094,6,0,S3-27_percent,0.0,1.0,1,1
16,4,Sean Lowe,0.089,8,0,S3-27_percent,0.0,1.0,1,1
16,4,Lisa Vanderpump,0.08,9,1,S3-27_percent,0.0,0.11999999999999998,1,1
16,4,Victor Ortiz,0.08,9,0,S3-27_percent,-0.0,1.0,1,1
16,5,Zendaya,0.139,1,0,S3-27_percent,0.0,1.0,1,1
16,5,Kellie Pickler,0.129,2,0,S3-27_percent,0.0,1.0,1,1
16,5,Jacoby Jones,0.124,3,0,S3-27_percent,0.0,1.0,1,1
16,5,Alexandra Raisman,0.12,4,0,S3-27_percent,0.0,1.0,1,1
16,5,Sean Lowe,0.115,5,0,S3-27_percent,0.0,1.0,1,1
16,5,Ingo Rademacher,0.1,6,0,S3-27_percent,0.0,1.0,1,1
16,5,Victor Ortiz,0.1,6,0,S3-27_percent,0.0,1.0,1,1
16,5,Andy Dick,0.086,8,0,S3-27_percent,-0.0,1.0,1,1
16,5,D. L. Hughley,0.086,8,1,S3-27_percent,0.0,0.1361111111111111,1,1
16,6,Kellie Pickler,0.143,1,0,S3-27_percent,0.0,1.0,1,1
16,6,Alexandra Raisman,0.138,2,0,S3-27_percent,0.0,1.0,1,1
16,6,Zendaya,0.135,3,0,S3-27_percent,0.0,1.0,1,1
16,6,Ingo Rademacher,0.122,4,0,S3-27_percent,0.0,1.0,1,1
16,6,Sean Lowe,0.122,4,0,S3-27_percent,0.0,1.0,1,1
16,6,Jacoby Jones,0.119,6,0,S3-27_percent,0.0,1.0,1,1
16,6,Andy Dick,0.114,7,0,S3-27_percent,0.0,1.0,1,1
16,6,Victor Ortiz,0.106,8,1,S3-27_percent,0.0,0.14387499999999998,1,1
16,7,Alexandra Raisman,0.174,1,0,S3-27_percent,0.0,1.0,1,1
16,7,Zendaya,0.163,2,0,S3-27_percent,0.0,1.0,1,1
16,7,Kellie Pickler,0.158,3,0,S3-27_percent,0.0,1.0,1,1
16,7,Jacoby Jones,0.147,4,0,S3-27_percent,0.0,1.0,1,1
16,7,Ingo Rademacher,0.136,5,0,S3-27_percent,0.0,1.0,1,1
16,7,Sean Lowe,0.13,6,0,S3-27_percent,0.0,1.0,1,1
16,7,Andy Dick,0.092,7,1,S3-27_percent,0.0,0.19371428571428573,1,1
16,8,Zendaya,0.186,1,0,S3-27_percent,0.0,1.0,1,1
16,8,Alexandra Raisman,0.18,2,0,S3-27_percent,0.0,1.0,1,1
16,8,Kellie Pickler,0.177,3,0,S3-27_percent,0.0,1.0,1,1
16,8,Jacoby Jones,0.167,4,0,S3-27_percent,0.0,1.0,1,1
16,8,Ingo Rademacher,0.154,5,0,S3-27_percent,0.0,1.0,1,1
16,8,Sean Lowe,0.135,6,1,S3-27_percent,0.0,0.19816666666666663,1,1
16,9,Alexandra Raisman,0.209,1,0,S3-27_percent,0.0,1.0,1,1
16,9,Jacoby Jones,0.209,1,0,S3-27_percent,0.0,1.0,1,1
16,9,Kellie Pickler,0.206,3,0,S3-27_percent,0.0,1.0,1,1
16,9,Zendaya,0.195,4,0,S3-27_percent,0.0,1.0,1,1
16,9,Ingo Rademacher,0.181,5,1,S3-27_percent,0.0,0.219,1,1
16,10,Kellie Pickler,0.256,1,0,S3-27_percent,0.0,0.991,1,1
16,10,Zendaya,0.256,1,0,S3-27_percent,0.0,0.991,1,1
16,10,Alexandra Raisman,0.248,3,1,S3-27_percent,0.0,0.25175000000000003,1,1
16,10,Jacoby Jones,0.239,4,0,S3-27_percent,0.009000000000000008,1.0,1,1
17,1,Amber Riley,0.105,1,0,S3-27_percent,0.0,1.0,1,1
17,1,Corbin Bleu,0.094,2,0,S3-27_percent,0.0,1.0,1,1
17,1,Elizabeth Berkley Lauren,0.094,2,0,S3-27_percent,0.0,1.0,1,1
17,1,Jack Osbourne,0.09,4,0,S3-27_percent,0.0,1.0,1,1
17,1,"Nicole ""Snooki"" Polizzi",0.09,4,0,S3-27_percent,0.0,1.0,1,1
17,1,Brant Daugherty,0.086,6,0,S3-27_percent,0.0,1.0,1,1
17,1,Christina Milian,0.086,6,0,S3-27_percent,0.0,1.0,1,1
17,1,Leah Remini,0.082,8,0,S3-27_percent,0.0,1.0,1,1
17,1,Valerie Harper,0.082,8,0,S3-27_percent,0.0,1.0,1,1
17,1,Bill Engvall,0.07,10,0,S3-27_percent,0.0,1.0,1,1
17,1,Keyshawn Johnson,0.066,11,0,S3-27_percent,0.0,1.0,1,1
17,1,Bill Nye,0.055,12,0,S3-27_percent,0.0,1.0,1,1
17,2,Corbin Bleu,0.098,1,0,S3-27_percent,0.0,0.996,1,1
17,2,Christina Milian,0.094,2,0,S3-27_percent,0.0,0.996,1,1
17,2,Elizabeth Berkley Lauren,0.094,2,0,S3-27_percent,0.0,0.996,1,1
17,2,Amber Riley,0.09,4,0,S3-27_percent,0.0,0.996,1,1
17,2,Jack Osbourne,0.09,4,0,S3-27_percent,0.0,0.996,1,1
17,2,Leah Remini,0.09,4,0,S3-27_percent,0.0,0.996,1,1
17,2,Brant Daugherty,0.086,7,0,S3-27_percent,0.0,0.996,1,1
17,2,Bill Engvall,0.079,8,0,S3-27_percent,0.0,0.996,1,1
17,2,"Nicole ""Snooki"" Polizzi",0.075,9,0,S3-27_percent,0.0,0.996,1,1
17,2,Valerie Harper,0.071,10,0,S3-27_percent,0.0,0.996,1,1
17,2,Keyshawn Johnson,0.068,11,1,S3-27_percent,0.0,0.09858333333333333,1,1
17,2,Bill Nye,0.064,12,0,S3-27_percent,0.0040000000000000036,1.0,1,1
17,3,Brant Daugherty,0.106,1,0,S3-27_percent,0.0,1.0,1,1
17,3,Christina Milian,0.102,2,0,S3-27_percent,0.0,1.0,1,1
17,3,Corbin Bleu,0.102,2,0,S3-27_percent,0.0,1.0,1,1
17,3,Elizabeth Berkley Lauren,0.098,4,0,S3-27_percent,0.0,1.0,1,1
17,3,"Nicole ""Snooki"" Polizzi",0.098,4,0,S3-27_percent,0.0,1.0,1,1
17,3,Amber Riley,0.094,6,0,S3-27_percent,0.0,1.0,1,1
17,3,Bill Engvall,0.094,6,0,S3-27_percent,0.0,1.0,1,1
17,3,Leah Remini,0.094,6,0,S3-27_percent,0.0,1.0,1,1
17,3,Jack Osbourne,0.086,9,0,S3-27_percent,0.0,1.0,1,1
17,3,Bill Nye,0.063,10,1,S3-27_percent,0.0,0.11881818181818177,1,1
17,3,Valerie Harper,0.063,10,0,S3-27_percent,-0.0,1.0,1,1
17,4,Amber Riley,0.114,1,0,S3-27_percent,0.0,1.0,1,1
17,4,Corbin Bleu,0.114,1,0,S3-27_percent,0.0,1.0,1,1
17,4,Elizabeth Berkley Lauren,0.114,1,0,S3-27_percent,0.0,1.0,1,1
17,4,Christina Milian,0.101,4,0,S3-27_percent,0.0,1.0,1,1
17,4,Jack Osbourne,0.101,4,0,S3-27_percent,0.0,1.0,1,1
17,4,Leah Remini,0.101,4,0,S3-27_percent,0.0,1.0,1,1
17,4,"Nicole ""Snooki"" Polizzi",0.101,4,0,S3-27_percent,0.0,1.0,1,1
17,4,Bill Engvall,0.089,8,0,S3-27_percent,0.0,1.0,1,1
17,4,Brant Daugherty,0.089,8,0,S3-27_percent,0.0,1.0,1,1
17,4,Valerie Harper,0.076,10,1,S3-27_percent,0.0,0.12399999999999996,1,1
17,5,Christina Milian,0.119,1,1,S3-27_percent,0.0,0.10333333333333333,1,1
17,5,Corbin Bleu,0.119,1,0,S3-27_percent,-0.0,0.9299999999999999,1,1
17,5,Brant Daugherty,0.115,3,0,S3-27_percent,0.00399999999999999,0.9339999999999999,1,1
17,5,Jack Osbourne,0.115,3,0,S3-27_percent,0.00399999999999999,0.9339999999999999,1,1
17,5,"Nicole ""Snooki"" Polizzi",0.115,3,0,S3-27_percent,0.00399999999999999,0.9339999999999999,1,1
17,5,Amber Riley,0.111,6,0,S3-27_percent,0.007999999999999993,0.938,1,1
17,5,Elizabeth Berkley Lauren,0.111,6,0,S3-27_percent,0.007999999999999993,0.938,1,1
17,5,Bill Engvall,0.102,8,0,S3-27_percent,0.017,0.947,1,1
17,5,Leah Remini,0.094,9,0,S3-27_percent,0.024999999999999994,0.955,1,1
17,6,Amber Riley,0.139,1,0,S3-27_percent,0.0,1.0,1,1
17,6,Elizabeth Berkley Lauren,0.139,2,0,S3-27_percent,0.0,1.0,1,1
17,6,Brant Daugherty,0.134,3,0,S3-27_percent,0.0,1.0,1,1
17,6,"Nicole ""Snooki"" Polizzi",0.13,4,0,S3-27_percent,0.0,1.0,1,1
17,6,Leah Remini,0.121,5,0,S3-27_percent,0.0,1.0,1,1
17,6,Corbin Bleu,0.117,6,0,S3-27_percent,0.0,1.0,1,1
17,6,Jack Osbourne,0.117,7,0,S3-27_percent,0.0,1.0,1,1
17,6,Bill Engvall,0.104,8,0,S3-27_percent,0.0,1.0,1,1
17,7,Amber Riley,0.133,1,0,S3-27_percent,0.0,0.989,1,1
17,7,Corbin Bleu,0.133,1,0,S3-27_percent,0.0,0.989,1,1
17,7,Brant Daugherty,0.129,3,0,S3-27_percent,0.0,0.989,1,1
17,7,Jack Osbourne,0.129,3,0,S3-27_percent,0.0,0.989,1,1
17,7,Elizabeth Berkley Lauren,0.122,5,0,S3-27_percent,0.0,0.989,1,1
17,7,"Nicole ""Snooki"" Polizzi",0.122,5,1,S3-27_percent,0.0,0.12812500000000004,1,1
17,7,Leah Remini,0.12,7,0,S3-27_percent,0.0020000000000000018,0.991,1,1
17,7,Bill Engvall,0.113,8,0,S3-27_percent,0.008999999999999994,0.998,1,1
17,8,Corbin Bleu,0.156,1,0,S3-27_percent,0.0,0.973,1,1
17,8,Jack Osbourne,0.156,1,0,S3-27_percent,0.0,0.973,1,1
17,8,Amber Riley,0.146,3,0,S3-27_percent,0.0,0.973,1,1
17,8,Leah Remini,0.146,3,0,S3-27_percent,0.0,0.973,1,1
17,8,Brant Daugherty,0.141,5,1,S3-27_percent,0.0,0.1447142857142857,1,1
17,8,Elizabeth Berkley Lauren,0.13,6,0,S3-27_percent,0.010999999999999982,0.984,1,1
17,8,Bill Engvall,0.125,7,0,S3-27_percent,0.015999999999999986,0.989,1,1
17,9,Corbin Bleu,0.184,1,0,S3-27_percent,0.0,0.925,1,1
17,9,Elizabeth Berkley Lauren,0.178,2,1,S3-27_percent,0.0,0.15516666666666667,1,1
17,9,Jack Osbourne,0.171,3,0,S3-27_percent,0.0069999999999999785,0.932,1,1
17,9,Leah Remini,0.171,3,0,S3-27_percent,0.0069999999999999785,0.9319999999999999,1,1
17,9,Amber Riley,0.162,5,0,S3-27_percent,0.015999999999999986,0.9410000000000001,1,1
17,9,Bill Engvall,0.133,6,0,S3-27_percent,0.044999999999999984,0.97,1,1
17,10,Amber Riley,0.226,1,0,S3-27_percent,0.0,0.985,1,1
17,10,Corbin Bleu,0.214,2,0,S3-27_percent,0.0,0.985,1,1
17,10,Jack Osbourne,0.203,3,0,S3-27_percent,0.0,0.985,1,1
17,10,Leah Remini,0.186,4,1,S3-27_percent,0.0,0.214,1,1
17,10,Bill Engvall,0.171,5,0,S3-27_percent,0.014999999999999986,1.0,1,1
17,11,Amber Riley,0.274,1,0,S3-27_percent,0.0,1.0,1,1
17,11,Corbin Bleu,0.259,2,0,S3-27_percent,0.0,1.0,1,1
17,11,Jack Osbourne,0.245,3,0,S3-27_percent,0.0,1.0,1,1
17,11,Bill Engvall,0.223,4,1,S3-27_percent,0.0,0.27725,1,1
18,1,Charlie White,0.103,1,0,S3-27_percent,0.0,0.988,1,1
18,1,Candace Cameron Bure,0.095,2,0,S3-27_percent,0.0,0.988,1,1
18,1,Amy Purdy,0.092,3,0,S3-27_percent,0.0,0.988,1,1
18,1,Danica McKellar,0.092,3,0,S3-27_percent,0.0,0.988,1,1
18,1,Meryl Davis,0.092,3,0,S3-27_percent,0.0,0.988,1,1
18,1,Cody Simpson,0.084,6,0,S3-27_percent,0.0,0.988,1,1
18,1,Drew Carey,0.08,7,0,S3-27_percent,0.0,0.988,1,1
18,1,James Maslow,0.08,7,0,S3-27_percent,0.0,0.988,1,1
18,1,NeNe Leakes,0.08,7,0,S3-27_percent,0.0,0.988,1,1
18,1,Sean Avery,0.076,10,0,S3-27_percent,0.0,0.988,1,1
18,1,Diana Nyad,0.069,11,1,S3-27_percent,0.0,0.09766666666666662,1,1
18,1,Billy Dee Williams,0.057,12,0,S3-27_percent,0.012000000000000004,1.0,1,1
18,2,Charlie White,0.102,1,0,S3-27_percent,0.0,1.0,1,1
18,2,James Maslow,0.102,1,0,S3-27_percent,0.0,1.0,1,1
18,2,Meryl Davis,0.102,1,0,S3-27_percent,0.0,1.0,1,1
18,2,Amy Purdy,0.098,4,0,S3-27_percent,0.0,1.0,1,1
18,2,Danica McKellar,0.098,4,0,S3-27_percent,0.0,1.0,1,1
18,2,Cody Simpson,0.09,6,0,S3-27_percent,0.0,1.0,1,1
18,2,Candace Cameron Bure,0.086,7,0,S3-27_percent,-0.0,1.0,1,1
18,2,Drew Carey,0.086,7,0,S3-27_percent,0.0,1.0,1,1
18,2,NeNe Leakes,0.086,7,0,S3-27_percent,0.0,1.0,1,1
18,2,Sean Avery,0.086,7,1,S3-27_percent,0.0,0.1076,1,1
18,2,Billy Dee Williams,0.061,11,1,S3-27_percent,0.0,0.13009999999999994,1,1
18,3,Meryl Davis,0.125,1,0,S3-27_percent,0.0,1.0,1,1
18,3,Amy Purdy,0.116,2,0,S3-27_percent,0.0,1.0,1,1
18,3,Charlie White,0.116,2,0,S3-27_percent,0.0,1.0,1,1
18,3,Danica McKellar,0.116,2,0,S3-27_percent,0.0,1.0,1,1
18,3,James Maslow,0.116,2,0,S3-27_percent,0.0,1.0,1,1
18,3,Cody Simpson,0.113,6,0,S3-27_percent,0.0,1.0,1,1
18,3,Candace Cameron Bure,0.103,7,0,S3-27_percent,0.0,1.0,1,1
18,3,NeNe Leakes,0.1,8,0,S3-27_percent,0.0,1.0,1,1
18,3,Drew Carey,0.096,9,0,S3-27_percent,0.0,1.0,1,1
18,4,Meryl Davis,0.131,1,0,S3-27_percent,0.0,1.0,1,1
18,4,James Maslow,0.118,2,0,S3-27_percent,0.0,1.0,1,1
18,4,Amy Purdy,0.114,3,0,S3-27_percent,0.0,1.0,1,1
18,4,Charlie White,0.111,4,0,S3-27_percent,0.0,1.0,1,1
18,4,Drew Carey,0.111,4,0,S3-27_percent,0.0,1.0,1,1
18,4,Danica McKellar,0.108,6,0,S3-27_percent,0.0,1.0,1,1
18,4,NeNe Leakes,0.108,6,0,S3-27_percent,0.0,1.0,1,1
18,4,Cody Simpson,0.104,8,0,S3-27_percent,0.0,1.0,1,1
18,4,Candace Cameron Bure,0.094,9,0,S3-27_percent,0.0,1.0,1,1
18,5,James Maslow,0.124,1,0,S3-27_percent,0.0,0.981,1,1
18,5,Danica McKellar,0.121,2,0,S3-27_percent,0.0,0.981,1,1
18,5,Amy Purdy,0.115,3,0,S3-27_percent,0.0,0.981,1,1
18,5,Charlie White,0.115,3,0,S3-27_percent,0.0,0.981,1,1
18,5,Meryl Davis,0.112,5,0,S3-27_percent,0.0,0.981,1,1
18,5,NeNe Leakes,0.112,5,0,S3-27_percent,0.0,0.981,1,1
18,5,Candace Cameron Bure,0.109,7,0,S3-27_percent,0.0,0.981,1,1
18,5,Cody Simpson,0.106,8,1,S3-27_percent,0.0,0.1163333333333333,1,1
18,5,Drew Carey,0.087,9,0,S3-27_percent,0.019000000000000003,1.0,1,1
18,6,Meryl Davis,0.142,1,0,S3-27_percent,0.0,1.0,1,1
18,6,Amy Purdy,0.135,2,0,S3-27_percent,0.0,1.0,1,1
18,6,Charlie White,0.128,3,0,S3-27_percent,0.0,1.0,1,1
18,6,Danica McKellar,0.128,3,0,S3-27_percent,0.0,1.0,1,1
18,6,James Maslow,0.124,5,0,S3-27_percent,0.0,1.0,1,1
18,6,NeNe Leakes,0.117,6,0,S3-27_percent,0.0,1.0,1,1
18,6,Candace Cameron Bure,0.113,7,0,S3-27_percent,-0.0,1.0,1,1
18,6,Drew Carey,0.113,7,1,S3-27_percent,0.0,0.13699999999999996,1,1
18,7,Meryl Davis,0.154,1,0,S3-27_percent,0.0,1.0,1,1
18,7,Amy Purdy,0.148,2,0,S3-27_percent,0.0,1.0,1,1
