season,week,celebrity_name,concentration
29,7,Monica Aldama,0.11683370011608814
29,7,Nelly,0.11476343330326992
29,7,Nev Schulman,0.11750840221670084
29,7,Skai Jackson,0.11882983794988611
29,8,AJ McLean,0.15962394626461215
29,8,Chrishell Stause,0.07723053437522397
29,8,Johnny Weir,0.13113762021500583
29,8,Justina Machado,0.17412886503029407
29,8,Kaitlyn Bristowe,0.1293625689384445
29,8,Nelly,0.1376356449914854
29,8,Nev Schulman,0.12233999396198716
29,8,Skai Jackson,0.12650262254196704
29,9,AJ McLean,0.12452648948783605
29,9,Johnny Weir,0.16020364838176576
29,9,Justina Machado,0.19065527803572443
29,9,Kaitlyn Bristowe,0.14228753349268008
29,9,Nelly,0.18815566937645026
29,9,Nev Schulman,0.19336925239456393
29,9,Skai Jackson,0.11453118302949997
29,10,Johnny Weir,0.16699241831640388
29,10,Justina Machado,0.19715506407811548
29,10,Kaitlyn Bristowe,0.16924073105949056
29,10,Nelly,0.20379044073699612
29,10,Nev Schulman,0.15418838759618209
29,10,Skai Jackson,0.14978662294391987
29,11,Justina Machado,0.2151263145538138
29,11,Kaitlyn Bristowe,0.26711794481122775
29,11,Nelly,0.22171674043590545
29,11,Nev Schulman,0.21587797295194677
30,1,Amanda Kloots,0.08645025419995041
30,1,Brian Austin Green,0.08736895543178999
30,1,Christine Chiu,0.08191449399577996
30,1,Cody Rigsby,0.06963800238317314
30,1,Iman Shumpert,0.08486189833228634
30,1,Jimmie Allen,0.08182882243118837
30,1,JoJo Siwa,0.09974755043913415
30,1,Kenya Moore,0.0835499587555515
30,1,Martin Kove,0.10003826777469063
30,1,Matt James,0.08433526418600355
30,1,Melanie C,0.08842912071903605
30,1,Melora Hardin,0.07506247160762348
30,1,"Mike ""The Miz"" Mizanin",0.08647419750208135
30,1,Olivia Jade,0.08768601876441662
30,1,Suni Lee,0.08731369177747972
30,2,Amanda Kloots,0.0940611303673805
30,2,Brian Austin Green,0.07343106464341208
30,2,Christine Chiu,0.07140330984466589
30,2,Cody Rigsby,0.07885702575806089
30,2,Iman Shumpert,0.08423493082757158
30,2,Jimmie Allen,0.0884085630090973
30,2,JoJo Siwa,0.09879142372032464
30,2,Kenya Moore,0.07489135047108793
30,2,Martin Kove,0.08705872462660845
30,2,Matt James,0.0725663552370392
30,2,Melanie C,0.09444369125308005
30,2,Melora Hardin,0.09326229501809358
30,2,"Mike ""The Miz"" Mizanin",0.0746316040941027
30,2,Olivia Jade,0.08484148904411802
30,2,Suni Lee,0.07848561139676617
30,3,Amanda Kloots,0.09606780078896385
30,3,Brian Austin Green,0.09848235243645666
30,3,Christine Chiu,0.04873593127864545
30,3,Cody Rigsby,0.07520687841321966
30,3,Iman Shumpert,0.0910648079388352
30,3,Jimmie Allen,0.09142419637732228
30,3,JoJo Siwa,0.07778549364138826
30,3,Kenya Moore,0.07142110065877641
30,3,Matt James,0.09657005269424779
30,3,Melanie C,0.09795303696093145
30,3,Melora Hardin,0.0955967207637225
30,3,"Mike ""The Miz"" Mizanin",0.10092706506601137
30,3,Olivia Jade,0.08689159624716283
30,3,Suni Lee,0.09678569720121714
30,4,Amanda Kloots,0.10483302472579639
30,4,Brian Austin Green,0.09546150123102949
30,4,Cody Rigsby,0.09266307303104686
30,4,Iman Shumpert,0.08813571753904761
30,4,Jimmie Allen,0.09922253748153315
30,4,JoJo Siwa,0.09059734854958108
30,4,Kenya Moore,0.09770924321620318
30,4,Matt James,0.07945983805754289
30,4,Melanie C,0.10432290667858256
30,4,Melora Hardin,0.09930595739367602
30,4,"Mike ""The Miz"" Mizanin",0.10287148098393187
30,4,Olivia Jade,0.0915123511477712
30,4,Suni Lee,0.10133924036097333
30,5,Amanda Kloots,0.10440333956162845
30,5,Cody Rigsby,0.11250073883939646
30,5,Iman Shumpert,0.12199513781321172
30,5,Jimmie Allen,0.1187491224442501
30,5,JoJo Siwa,0.11818827919462752
30,5,Kenya Moore,0.11302042818193443
30,5,Melanie C,0.016935418723515294
30,5,Melora Hardin,0.08877707608816637
30,5,"Mike ""The Miz"" Mizanin",0.1005606031968334
30,5,Olivia Jade,0.10855603249507521
30,5,Suni Lee,0.12283396563395244
30,6,Amanda Kloots,0.13330094845501206
30,6,Cody Rigsby,0.10360808018907051
30,6,Iman Shumpert,0.11061989666096052
30,6,Jimmie Allen,0.13146986182487164
30,6,JoJo Siwa,0.10709911944940789
30,6,Kenya Moore,0.10110979117510224
30,6,Melora Hardin,0.12063747948149578
30,6,"Mike ""The Miz"" Mizanin",0.13066834587876208
30,6,Olivia Jade,0.1185913419032544
30,6,Suni Lee,0.1340855417627986
30,7,Amanda Kloots,0.1446178201341615
30,7,Cody Rigsby,0.13332718412920397
30,7,Iman Shumpert,0.12424931415188037
30,7,Jimmie Allen,0.14393173997369374
30,7,JoJo Siwa,0.135923661000811
30,7,Melora Hardin,0.10026157263896901
30,7,"Mike ""The Miz"" Mizanin",0.1394619375159883
30,7,Olivia Jade,0.13733801137758303
30,7,Suni Lee,0.14734803226339183
30,8,Amanda Kloots,0.16358437022366892
30,8,Cody Rigsby,0.14752024919953047
30,8,Iman Shumpert,0.19369218947177166
30,8,Jimmie Allen,0.13597255019877147
30,8,JoJo Siwa,0.1192931123177416
30,8,Melora Hardin,0.12133426386888069
30,8,Olivia Jade,0.12925593464050902
30,8,Suni Lee,0.15698689811826513
30,9,Amanda Kloots,0.1961919061346461
30,9,Cody Rigsby,0.1598436240926368
30,9,Iman Shumpert,0.25174218250719343
30,9,JoJo Siwa,0.16913011632296018
30,9,Melora Hardin,0.10343012329387863
30,9,Suni Lee,0.17649242178263624
30,10,Amanda Kloots,0.23956955511945616
30,10,Cody Rigsby,0.2847900012109796
30,10,Iman Shumpert,0.17429377816964364
30,10,JoJo Siwa,0.3563914595093982
31,1,Charli D'Amelio,0.08308725467361547
31,1,Cheryl Ladd,0.07010693219382566
31,1,Daniel Durant,0.07787391840764485
31,1,Gabby Windey,0.08961972595221628
31,1,Heidi D'Amelio,0.08121652230385294
31,1,Jason Lewis,0.07773985396249528
31,1,Jessie James Decker,0.08422825938226666
31,1,Jordin Sparks,0.0885869207120295
31,1,Joseph Baena,0.08415827472359336
31,1,Sam Champion,0.07288228383008408
31,1,Selma Blair,0.07878537441157935
31,1,Shangela,0.08083480528276916
31,1,Teresa Giudice,0.0778712880982381
31,1,Trevor Donovan,0.06871626102406347
31,1,Vinny Guadagnino,0.08368221198971437
31,1,Wayne Brady,0.08528850371477632
31,2,Charli D'Amelio,0.08808873728402583
31,2,Cheryl Ladd,0.0856588271748544
31,2,Daniel Durant,0.0803312684302205
31,2,Gabby Windey,0.08617865488710111
31,2,Heidi D'Amelio,0.0874806985337623
31,2,Jessie James Decker,0.09305010218776955
31,2,Jordin Sparks,0.09268066015216497
31,2,Joseph Baena,0.08883083615835319
31,2,Sam Champion,0.0802952216305119
31,2,Selma Blair,0.08219240699486763
31,2,Shangela,0.07638011489881959
31,2,Teresa Giudice,0.09211481811028424
31,2,Trevor Donovan,0.08034760656559453
31,2,Vinny Guadagnino,0.0830417895143193
31,2,Wayne Brady,0.08369784088709847
31,3,Charli D'Amelio,0.09364667035795546
31,3,Cheryl Ladd,0.08655118503191561
31,3,Daniel Durant,0.08985187311997542
31,3,Gabby Windey,0.0932889746343254
31,3,Heidi D'Amelio,0.08097314425387403
31,3,Jessie James Decker,0.09120935421614812
31,3,Jordin Sparks,0.08733275405964283
31,3,Joseph Baena,0.07629367797262046
31,3,Sam Champion,0.09258997475052952
31,3,Selma Blair,0.09891842655428115
31,3,Shangela,0.09588470715416449
31,3,Trevor Donovan,0.0891860170537481
31,3,Vinny Guadagnino,0.0957813082169548
31,3,Wayne Brady,0.08615841229999528
31,4,Charli D'Amelio,0.08807699679189203
31,4,Daniel Durant,0.09325499594092049
31,4,Gabby Windey,0.07827715001586788
31,4,Heidi D'Amelio,0.09287497049087046
31,4,Jessie James Decker,0.08888857840787942
31,4,Jordin Sparks,0.10568736190006352
31,4,Joseph Baena,0.08592592722420503
31,4,Sam Champion,0.09273036300771292
31,4,Selma Blair,0.0971206063106381
31,4,Shangela,0.11061050263573646
31,4,Trevor Donovan,0.09718570194069584
31,4,Vinny Guadagnino,0.09699782590097356
31,4,Wayne Brady,0.0972528470208131
31,5,Charli D'Amelio,0.10949667471350402
31,5,Daniel Durant,0.10650102241170313
31,5,Gabby Windey,0.10469667073990863
31,5,Heidi D'Amelio,0.09857733251436519
31,5,Jessie James Decker,0.10233864818157816
31,5,Jordin Sparks,0.12020925127678556
31,5,Joseph Baena,0.08174429005750171
31,5,Selma Blair,0.06554413948338664
31,5,Shangela,0.11244836953887287
31,5,Trevor Donovan,0.10081163117350181
31,5,Vinny Guadagnino,0.1180167995882285
31,5,Wayne Brady,0.11868439197155728
31,6,Charli D'Amelio,0.11900415417329793
31,6,Daniel Durant,0.13203365653632576
31,6,Gabby Windey,0.1312192603039104
31,6,Heidi D'Amelio,0.12341697832841192
31,6,Jessie James Decker,0.10388625947019166
31,6,Jordin Sparks,0.11680034844312487
31,6,Shangela,0.10951632599668105
31,6,Trevor Donovan,0.09397486090372156
31,6,Vinny Guadagnino,0.11756134423201028
31,6,Wayne Brady,0.1373313714992828
31,7,Charli D'Amelio,0.1556111720348843
31,7,Daniel Durant,0.12087072529801317
31,7,Gabby Windey,0.14397754422956832
31,7,Heidi D'Amelio,0.11404693485458786
31,7,Jordin Sparks,0.12163448266103577
31,7,Shangela,0.1354699879216274
31,7,Trevor Donovan,0.1541798966660611
31,7,Vinny Guadagnino,0.11722228311211053
31,7,Wayne Brady,0.0996658125268513
31,8,Charli D'Amelio,0.1698370711210887
31,8,Daniel Durant,0.15626165780770057
31,8,Gabby Windey,0.15806546658435627
31,8,Heidi D'Amelio,0.1677890344421328
31,8,Shangela,0.13769648062470935
31,8,Trevor Donovan,0.14645933217167773
31,8,Vinny Guadagnino,0.1461403712109926
31,8,Wayne Brady,0.10361957445987684
31,9,Charli D'Amelio,0.2210285108321169
31,9,Daniel Durant,0.20728853624911686
31,9,Gabby Windey,0.19896236130292538
31,9,Shangela,0.1360992741474833
31,9,Trevor Donovan,0.20990068108112359
31,9,Wayne Brady,0.1764742435207313
31,10,Charli D'Amelio,0.28501531932513835
31,10,Gabby Windey,0.2413656021133445
31,10,Shangela,0.2920871497289347
31,10,Wayne Brady,0.17165685454287571
32,1,Adrian Peterson,0.08828743824090932
32,1,Alyson Hannigan,0.0773079378037776
32,1,Ariana Madix,0.08987545135682241
32,1,Barry Williams,0.09311474787487108
32,1,Charity Lawson,0.09388738161420934
32,1,Harry Jowsey,0.08262354830434802
32,1,Jamie Lynn Spears,0.09254732262251038
32,1,Jason Mraz,0.08957724149702087
32,1,Lele Pons,0.09812497425744149
32,1,Matt Walsh,0.0806677018622975
32,1,Mauricio Umansky,0.08667793704326054
32,1,Mira Sorvino,0.07802572426511444
32,1,Tyson Beckford,0.09310283864983238
32,1,Xochitl Gomez,0.09787031688049724
32,2,Adrian Peterson,0.10514843875929633
32,2,Alyson Hannigan,0.09854440622696273
32,2,Ariana Madix,0.09035011027788709
32,2,Barry Williams,0.09414669861894953
32,2,Charity Lawson,0.09332377142126008
32,2,Harry Jowsey,0.09427615731101296
32,2,Jamie Lynn Spears,0.07063857863989997
32,2,Jason Mraz,0.09749518113556506
32,2,Lele Pons,0.10750969535940556
32,2,Mauricio Umansky,0.09776172902395075
32,2,Mira Sorvino,0.10133838030460258
32,2,Tyson Beckford,0.09239242801551423
32,2,Xochitl Gomez,0.09589732008571032
32,3,Adrian Peterson,0.1076372614517998
32,3,Alyson Hannigan,0.10406562325920932
32,3,Ariana Madix,0.08981915579298276
32,3,Barry Williams,0.12382744357660522
32,3,Charity Lawson,0.09331196638946228
32,3,Harry Jowsey,0.10171777738759283
32,3,Jason Mraz,0.1301038373628685
32,3,Lele Pons,0.08797447366818117
32,3,Mauricio Umansky,0.10103387560333701
32,3,Mira Sorvino,0.10051508538132928
32,3,Tyson Beckford,0.10041076855977596
32,3,Xochitl Gomez,0.10064077026361964
32,4,Adrian Peterson,0.056397877068250196
32,4,Alyson Hannigan,0.10060563636752667
32,4,Ariana Madix,0.11975970484318643
32,4,Barry Williams,0.11648628038563505
32,4,Charity Lawson,0.10353295957348782
32,4,Harry Jowsey,0.09695324831654309
32,4,Jason Mraz,0.09063376209582708
32,4,Lele Pons,0.11649100000632655
32,4,Mauricio Umansky,0.11311667326504866
32,4,Mira Sorvino,0.11696514092061536
32,4,Xochitl Gomez,0.1271929509559202
32,5,Alyson Hannigan,0.11836056615269826
32,5,Ariana Madix,0.10385493934526202
32,5,Barry Williams,0.1164587293107108
32,5,Charity Lawson,0.1060699479597081
32,5,Harry Jowsey,0.13881151507282483
32,5,Jason Mraz,0.1362109330188302
32,5,Lele Pons,0.13476210422055585
32,5,Mauricio Umansky,0.11817274610226568
32,5,Mira Sorvino,0.09774630543036532
32,5,Xochitl Gomez,0.10721677028531731
32,6,Alyson Hannigan,0.11351524696629428
32,6,Ariana Madix,0.16686004337995197
32,6,Barry Williams,0.15739283033927054
32,6,Charity Lawson,0.142318658608342
32,6,Harry Jowsey,0.17881991681569137
32,6,Jason Mraz,0.11853177269018328
32,6,Lele Pons,0.11821919487135847
32,6,Mauricio Umansky,0.07544287736333372
32,6,Xochitl Gomez,0.1593201724951
32,7,Alyson Hannigan,0.1608524470671447
32,7,Ariana Madix,0.15343665371677562
32,7,Barry Williams,0.11732270067332246
32,7,Charity Lawson,0.17291211829601927
32,7,Harry Jowsey,0.15693358446191635
32,7,Jason Mraz,0.1252753792171451
32,7,Lele Pons,0.04182060115503914
32,7,Xochitl Gomez,0.12115705208268537
32,8,Alyson Hannigan,0.130294102793797
32,8,Ariana Madix,0.1743615832637826
32,8,Barry Williams,0.10112614421081656
32,8,Charity Lawson,0.167549043866385
32,8,Harry Jowsey,0.1700380020355001
32,8,Jason Mraz,0.17344315465960794
32,8,Xochitl Gomez,0.1535002429140656
32,9,Alyson Hannigan,0.2062250343477552
32,9,Ariana Madix,0.1953907248481362
32,9,Charity Lawson,0.16078954930992267
32,9,Harry Jowsey,0.17566114206668623
32,9,Jason Mraz,0.13159536351452675
32,9,Xochitl Gomez,0.2415352460976265
32,10,Alyson Hannigan,0.16788750787194368
32,10,Ariana Madix,0.22861298144711412
32,10,Charity Lawson,0.242264745756492
32,10,Jason Mraz,0.20492793939902834
32,10,Xochitl Gomez,0.1988482548412337
32,11,Alyson Hannigan,0.20568429987190556
32,11,Ariana Madix,0.1960953934223348
32,11,Charity Lawson,0.20908512465689838
32,11,Jason Mraz,0.26556135654484286
32,11,Xochitl Gomez,0.20678915920921037
33,1,Anna Delvey,0.08006247478263288
33,1,Brooks Nader,0.1050283612760518
33,1,Chandler Kinney,0.09628661265318071
33,1,Danny Amendola,0.10112577966761001
33,1,Dwight Howard ,0.09687888173791696
33,1,Eric Roberts,0.0926362203064432
33,1,Ilona Maher,0.09654347385445666
33,1,Jenn Tran,0.09500573948134741
33,1,Joey Graziadei,0.08944102382251551
33,1,Phaedra Parks,0.1003604915814458
33,1,Reginald VelJohnson,0.10190146975973285
33,1,Stephen Nedoroscik,0.08205524322230918
33,1,Tori Spelling,0.09443914505751144
33,2,Anna Delvey,0.09292906446929092
33,2,Brooks Nader,0.09421033733128423
33,2,Chandler Kinney,0.0848977346319487
33,2,Danny Amendola,0.08695880746904072
33,2,Dwight Howard ,0.10124009575454647
33,2,Eric Roberts,0.08712543641071915
33,2,Ilona Maher,0.10474681414125123
33,2,Jenn Tran,0.09646054061325972
33,2,Joey Graziadei,0.1048362852749781
33,2,Phaedra Parks,0.09348358331857191
33,2,Reginald VelJohnson,0.09985193626602523
33,2,Stephen Nedoroscik,0.08887467517203745
33,2,Tori Spelling,0.09612480176758287
33,3,Brooks Nader,0.11831722512048312
33,3,Chandler Kinney,0.11243264168720851
33,3,Danny Amendola,0.12287429832115405
33,3,Dwight Howard ,0.10554858038440443
33,3,Eric Roberts,0.11109360508986466
33,3,Ilona Maher,0.10535211474179927
33,3,Jenn Tran,0.10849667039897004
33,3,Joey Graziadei,0.10735170043298985
33,3,Phaedra Parks,0.09276791274673939
33,3,Reginald VelJohnson,0.10639465197637087
33,3,Stephen Nedoroscik,0.1087722682327074
33,4,Brooks Nader,0.06479384632456024
33,4,Chandler Kinney,0.1527180183475308
33,4,Danny Amendola,0.13772992913725485
33,4,Dwight Howard ,0.14764713753932507
33,4,Ilona Maher,0.1269296487929094
33,4,Jenn Tran,0.1283052587355707
33,4,Joey Graziadei,0.13297296185860033
33,4,Phaedra Parks,0.1238484711226237
33,4,Stephen Nedoroscik,0.1259464916002188
33,5,Chandler Kinney,0.1639000594036812
33,5,Danny Amendola,0.1671441987439929
33,5,Dwight Howard ,0.12404024802582833
33,5,Ilona Maher,0.11368681623757423
33,5,Jenn Tran,0.1199597165774132
33,5,Joey Graziadei,0.1597596398307186
33,5,Phaedra Parks,0.11140434906588711
33,5,Stephen Nedoroscik,0.1601952834566853
33,6,Chandler Kinney,0.15087362490968428
33,6,Danny Amendola,0.16426342555835508
33,6,Dwight Howard ,0.14490692193392585
33,6,Ilona Maher,0.18190123636013736
33,6,Jenn Tran,0.05776977457818728
33,6,Joey Graziadei,0.18159363852466542
33,6,Stephen Nedoroscik,0.16521704196654552
33,7,Chandler Kinney,0.1621717293422017
33,7,Danny Amendola,0.18032459098557665
33,7,Dwight Howard ,0.16075657315539435
33,7,Ilona Maher,0.20890733579694898
33,7,Joey Graziadei,0.1811219800522471
33,7,Stephen Nedoroscik,0.16772692268351863
33,8,Chandler Kinney,0.2321629856951045
33,8,Danny Amendola,0.14384739483748538
33,8,Ilona Maher,0.1842460660303188
33,8,Joey Graziadei,0.2218765398852388
33,8,Stephen Nedoroscik,0.27208497589669234
33,9,Chandler Kinney,0.24826855499739475
33,9,Danny Amendola,0.2199480552760939
33,9,Ilona Maher,0.259101049714446
33,9,Joey Graziadei,0.16134193370351313
33,9,Stephen Nedoroscik,0.28712470483238284
34,1,Alix Earle,0.09411249514865946
34,1,Andy Richter,0.08218100358662668
34,1,Baron Davis,0.0943872031963682
34,1,Corey Feldman,0.09190976997625291
34,1,Danielle Fishel,0.10173869477683907
34,1,Dylan Efron,0.09738013495011592
34,1,Elaine Hendrix,0.0951796186758602
34,1,Hilaria Baldwin,0.0863214664770253
34,1,Jen Affleck,0.08593552158296766
34,1,Jordan Chiles,0.08966278181071782
34,1,Lauren Jauregui,0.08802438246873218
34,1,Robert Irwin,0.08984343981039829
34,1,Scott Hoying,0.0858317031710295
34,1,Whitney Leavitt,0.09020050242465576
34,2,Alix Earle,0.08297651947611148
34,2,Andy Richter,0.0867628107070924
34,2,Baron Davis,0.0898727395457019
34,2,Corey Feldman,0.09770569405131026
34,2,Danielle Fishel,0.07992359856823317
34,2,Dylan Efron,0.0867843951475014
34,2,Elaine Hendrix,0.08891394579813533
34,2,Hilaria Baldwin,0.09871607987906655
34,2,Jen Affleck,0.08498311184425629
34,2,Jordan Chiles,0.09469194577572974
34,2,Lauren Jauregui,0.08287980650064337
34,2,Robert Irwin,0.08659796958536926
34,2,Scott Hoying,0.08135507408183797
34,2,Whitney Leavitt,0.08659824839191162
34,3,Alix Earle,0.10797531851983258
34,3,Andy Richter,0.12053003491355617
34,3,Danielle Fishel,0.10688848038087166
34,3,Dylan Efron,0.10728079357503445
34,3,Elaine Hendrix,0.09109654364547991
34,3,Hilaria Baldwin,0.10190336541986729
34,3,Jen Affleck,0.1019922278077792
34,3,Jordan Chiles,0.10589933042128413
34,3,Lauren Jauregui,0.08403162055323485
34,3,Robert Irwin,0.10368327833401134
34,3,Scott Hoying,0.10889993485230877
34,3,Whitney Leavitt,0.0974858935932745
34,4,Alix Earle,0.10043029802997827
34,4,Andy Richter,0.12354142548684746
34,4,Danielle Fishel,0.13538817808224607
34,4,Dylan Efron,0.10240834707616536
34,4,Elaine Hendrix,0.11573721477240262
34,4,Hilaria Baldwin,0.046683071035431206
34,4,Jen Affleck,0.10205223181808012
34,4,Jordan Chiles,0.10687151970634137
34,4,Robert Irwin,0.11476951982610395
34,4,Scott Hoying,0.11887620005217372
34,4,Whitney Leavitt,0.10263641344848284
34,5,Alix Earle,0.10881322837114818
34,5,Andy Richter,0.10976381130128096
34,5,Danielle Fishel,0.09274948517020795
34,5,Dylan Efron,0.1499984766738476
34,5,Elaine Hendrix,0.10097686418884164
34,5,Jen Affleck,0.11933112183608896
34,5,Jordan Chiles,0.13813282615239908
34,5,Robert Irwin,0.13341046073521184
34,5,Scott Hoying,0.12043648530463447
34,5,Whitney Leavitt,0.12261818410249958
34,6,Alix Earle,0.12267286377931683
34,6,Andy Richter,0.10057931943394963
34,6,Danielle Fishel,0.11415276317972955
34,6,Dylan Efron,0.11977736803130401
34,6,Elaine Hendrix,0.12490592872946907
34,6,Jen Affleck,0.11187744288945127
34,6,Jordan Chiles,0.12483031621058799
34,6,Robert Irwin,0.11728777806952301
34,6,Scott Hoying,0.10429475877707634
34,6,Whitney Leavitt,0.10380233912919348
34,7,Alix Earle,0.13570134417068958
34,7,Andy Richter,0.1181992027918758
34,7,Danielle Fishel,0.13212503957697952
34,7,Dylan Efron,0.13328361582285822
34,7,Elaine Hendrix,0.11129490649523342
34,7,Jen Affleck,0.09724841257598922
34,7,Jordan Chiles,0.13430282309039548
34,7,Robert Irwin,0.15040344558823732
34,7,Whitney Leavitt,0.16537606578780395
34,8,Alix Earle,0.14531883420842845
34,8,Andy Richter,0.1375877967436194
34,8,Danielle Fishel,0.134038804571197
34,8,Dylan Efron,0.15548730341477107
34,8,Elaine Hendrix,0.17731730624745515
34,8,Jordan Chiles,0.15367377978912228
34,8,Robert Irwin,0.1256782872916725
34,8,Whitney Leavitt,0.18282903780456203
34,9,Alix Earle,0.1429266983956291
34,9,Andy Richter,0.18347141680462828
34,9,Dylan Efron,0.17745013269449228
34,9,Elaine Hendrix,0.1570999343759754
34,9,Jordan Chiles,0.15503450385385475
34,9,Robert Irwin,0.1574884037090689
34,9,Whitney Leavitt,0.1730179643441263
34,10,Alix Earle,0.19494873770941695
34,10,Dylan Efron,0.16752838835380077
34,10,Elaine Hendrix,0.16566640469540514
34,10,Jordan Chiles,0.15624208881272833
34,10,Robert Irwin,0.15546237404191857
34,10,Whitney Leavitt,0.051345673661378995
34,11,Alix Earle,0.1584991264934778
34,11,Dylan Efron,0.26421665214748286
34,11,Elaine Hendrix,0.18633106855148127
34,11,Jordan Chiles,0.2377830980874064
34,11,Robert Irwin,0.23690294492893413
