season,week,celebrity_name,judge_percent,judge_rank,eliminated_this_week
27,4,Juan Pablo Di Pace,0.103,5,0
27,4,DeMarcus Ware,0.095,7,0
27,4,John Schneider,0.091,8,0
27,4,Bobby Bones,0.086,9,0
27,4,Joe Amabile,0.065,10,0
27,5,Alexis Ren,0.131,1,0
27,5,Juan Pablo Di Pace,0.131,1,0
27,5,Milo Manheim,0.122,3,0
27,5,DeMarcus Ware,0.117,4,0
27,5,Mary Lou Retton,0.113,5,0
27,5,Evanna Lynch,0.108,6,0
27,5,John Schneider,0.108,6,0
27,5,Bobby Bones,0.095,8,0
27,5,Joe Amabile,0.077,9,0
27,6,Juan Pablo Di Pace,0.131,1,0
27,6,Milo Manheim,0.131,1,0
27,6,Evanna Lynch,0.127,3,0
27,6,Alexis Ren,0.118,4,0
27,6,DeMarcus Ware,0.114,5,0
27,6,Mary Lou Retton,0.105,6,1
27,6,Bobby Bones,0.096,7,0
27,6,Joe Amabile,0.096,7,0
27,6,John Schneider,0.083,9,0
27,7,Evanna Lynch,0.136,1,0
27,7,Milo Manheim,0.133,2,0
27,7,Juan Pablo Di Pace,0.129,3,0
27,7,Alexis Ren,0.126,4,0
27,7,John Schneider,0.124,5,1
27,7,Bobby Bones,0.122,6,0
27,7,DeMarcus Ware,0.122,6,1
27,7,Joe Amabile,0.108,8,0
27,8,Juan Pablo Di Pace,0.186,1,1
27,8,Alexis Ren,0.18,2,0
27,8,Evanna Lynch,0.18,2,0
27,8,Milo Manheim,0.171,4,0
27,8,Joe Amabile,0.143,5,1
27,8,Bobby Bones,0.14,6,0
27,9,Evanna Lynch,0.26,1,0
27,9,Milo Manheim,0.26,1,0
27,9,Alexis Ren,0.247,3,0
27,9,Bobby Bones,0.234,4,0
28,1,James Van Der Beek,0.107,1,0
28,1,Hannah Brown,0.102,2,0
28,1,Lauren Alaina,0.096,3,0
28,1,Sailor Brinkley-Cook,0.091,4,0
28,1,Karamo Brown,0.086,5,0
28,1,Mary Wilson,0.086,5,0
28,1,Ally Brooke,0.081,7,0
28,1,Kel Mitchell,0.081,7,0
28,1,Kate Flannery,0.076,9,0
28,1,Ray Lewis,0.076,9,0
28,1,Sean Spicer,0.061,11,0
28,1,Lamar Odom,0.056,12,0
28,2,Hannah Brown,0.11,1,0
28,2,Kate Flannery,0.096,2,0
28,2,Ally Brooke,0.091,3,0
28,2,James Van Der Beek,0.091,3,0
28,2,Kel Mitchell,0.091,3,0
28,2,Karamo Brown,0.087,6,0
28,2,Lauren Alaina,0.087,6,0
28,2,Sailor Brinkley-Cook,0.082,8,0
28,2,Sean Spicer,0.073,9,0
28,2,Mary Wilson,0.068,10,1
28,2,Ray Lewis,0.068,10,1
28,2,Lamar Odom,0.055,12,0
28,3,Ally Brooke,0.121,1,0
28,3,Kate Flannery,0.121,1,0
28,3,James Van Der Beek,0.116,3,0
28,3,Sailor Brinkley-Cook,0.116,3,0
28,3,Hannah Brown,0.106,5,0
28,3,Kel Mitchell,0.101,6,0
28,3,Lauren Alaina,0.101,6,0
28,3,Karamo Brown,0.081,8,0
28,3,Sean Spicer,0.076,9,0
28,3,Lamar Odom,0.061,10,0
28,4,Ally Brooke,0.113,1,0
28,4,Hannah Brown,0.113,1,0
28,4,Kel Mitchell,0.113,1,0
28,4,Lauren Alaina,0.113,1,0
28,4,Sailor Brinkley-Cook,0.11,5,0
28,4,James Van Der Beek,0.099,6,0
28,4,Karamo Brown,0.099,6,0
28,4,Kate Flannery,0.092,8,0
28,4,Sean Spicer,0.074,9,0
28,4,Lamar Odom,0.071,10,1
28,5,Ally Brooke,0.126,1,0
28,5,James Van Der Beek,0.121,2,0
28,5,Kel Mitchell,0.121,2,0
28,5,Hannah Brown,0.116,4,0
28,5,Kate Flannery,0.112,5,0
28,5,Sailor Brinkley-Cook,0.112,5,0
28,5,Lauren Alaina,0.107,7,0
28,5,Karamo Brown,0.098,8,0
28,5,Sean Spicer,0.088,9,0
28,6,James Van Der Beek,0.118,1,0
28,6,Kate Flannery,0.118,1,0
28,6,Sailor Brinkley-Cook,0.118,1,1
28,6,Kel Mitchell,0.114,4,0
28,6,Lauren Alaina,0.114,4,0
28,6,Ally Brooke,0.11,6,0
28,6,Karamo Brown,0.11,6,0
28,6,Hannah Brown,0.105,8,0
28,6,Sean Spicer,0.092,9,0
28,7,Ally Brooke,0.134,1,0
28,7,James Van Der Beek,0.134,1,0
28,7,Lauren Alaina,0.134,1,0
28,7,Hannah Brown,0.129,4,0
28,7,Kel Mitchell,0.126,5,0
28,7,Karamo Brown,0.121,6,1
28,7,Kate Flannery,0.119,7,0
28,7,Sean Spicer,0.104,8,0
28,8,James Van Der Beek,0.166,1,0
28,8,Hannah Brown,0.161,2,0
28,8,Ally Brooke,0.155,3,0
28,8,Kel Mitchell,0.155,4,0
28,8,Kate Flannery,0.135,5,1
28,8,Lauren Alaina,0.124,6,0
28,8,Sean Spicer,0.104,7,0
28,9,Ally Brooke,0.192,1,0
28,9,Kel Mitchell,0.177,2,0
28,9,James Van Der Beek,0.173,3,0
28,9,Hannah Brown,0.17,4,0
28,9,Lauren Alaina,0.168,5,0
28,9,Sean Spicer,0.12,6,1
28,10,Ally Brooke,0.215,1,0
28,10,Kel Mitchell,0.207,2,0
28,10,Hannah Brown,0.196,3,0
28,10,Lauren Alaina,0.196,3,0
28,10,James Van Der Beek,0.185,5,1
28,11,Ally Brooke,0.256,1,0
28,11,Kel Mitchell,0.252,2,0
28,11,Hannah Brown,0.248,3,0
28,11,Lauren Alaina,0.244,4,0
29,1,Justina Machado,0.081,1,0
29,1,Skai Jackson,0.081,1,0
29,1,Kaitlyn Bristowe,0.077,3,0
29,1,Nev Schulman,0.077,3,0
29,1,Monica Aldama,0.073,5,0
29,1,AJ McLean,0.069,6,0
29,1,Anne Heche,0.069,6,0
29,1,Jeannie Mai,0.069,6,0
29,1,Jesse Metcalfe,0.069,6,0
29,1,Johnny Weir,0.069,6,0
29,1,Veron Davis,0.065,11,0
29,1,Nelly,0.062,12,0
29,1,Chrishell Stause,0.05,13,0
29,1,Charles Oakley,0.046,14,0
29,1,Carole Baskin,0.042,15,0
29,2,Kaitlyn Bristowe,0.081,1,0
29,2,Justina Machado,0.077,2,0
29,2,Nev Schulman,0.077,2,0
29,2,Jesse Metcalfe,0.073,4,0
29,2,AJ McLean,0.07,5,0
29,2,Anne Heche,0.066,6,0
29,2,Chrishell Stause,0.066,6,0
29,2,Jeannie Mai,0.066,6,0
29,2,Johnny Weir,0.066,6,0
29,2,Nelly,0.066,6,0
29,2,Veron Davis,0.066,6,0
29,2,Carole Baskin,0.059,12,0
29,2,Monica Aldama,0.059,12,0
29,2,Charles Oakley,0.055,14,1
29,2,Skai Jackson,0.055,14,0
29,3,Johnny Weir,0.085,1,0
29,3,Nev Schulman,0.085,1,0
29,3,Kaitlyn Bristowe,0.082,3,0
29,3,Chrishell Stause,0.078,4,0
29,3,Jeannie Mai,0.078,4,0
29,3,Veron Davis,0.078,4,0
29,3,AJ McLean,0.075,7,0
29,3,Monica Aldama,0.075,7,0
29,3,Jesse Metcalfe,0.071,9,0
29,3,Justina Machado,0.068,10,0
29,3,Nelly,0.064,11,0
29,3,Skai Jackson,0.064,11,0
29,3,Anne Heche,0.053,13,0
29,3,Carole Baskin,0.043,14,1
29,4,Skai Jackson,0.093,1,0
29,4,Kaitlyn Bristowe,0.083,2,0
29,4,AJ McLean,0.08,3,0
29,4,Johnny Weir,0.08,3,0
29,4,Justina Machado,0.08,3,0
29,4,Monica Aldama,0.08,3,0
29,4,Nev Schulman,0.08,3,0
29,4,Chrishell Stause,0.073,8,0
29,4,Veron Davis,0.073,8,0
29,4,Anne Heche,0.07,10,1
29,4,Jeannie Mai,0.07,10,0
29,4,Jesse Metcalfe,0.07,10,0
29,4,Nelly,0.07,10,0
29,5,Johnny Weir,0.101,1,0
29,5,Kaitlyn Bristowe,0.094,2,0
29,5,Monica Aldama,0.091,3,0
29,5,Nev Schulman,0.091,3,0
29,5,AJ McLean,0.084,5,0
29,5,Jeannie Mai,0.084,5,0
29,5,Justina Machado,0.084,5,0
29,5,Nelly,0.084,5,0
29,5,Skai Jackson,0.084,5,0
29,5,Veron Davis,0.073,10,0
29,5,Chrishell Stause,0.066,11,0
29,5,Jesse Metcalfe,0.066,11,1
29,6,AJ McLean,0.101,1,0
29,6,Justina Machado,0.101,1,0
29,6,Kaitlyn Bristowe,0.101,1,0
29,6,Monica Aldama,0.101,1,0
29,6,Nev Schulman,0.097,5,0
29,6,Jeannie Mai,0.093,6,0
29,6,Chrishell Stause,0.09,7,0
29,6,Nelly,0.09,7,0
29,6,Johnny Weir,0.082,9,0
29,6,Veron Davis,0.078,10,1
29,6,Skai Jackson,0.067,11,0
29,7,Nev Schulman,0.115,1,0
29,7,Johnny Weir,0.104,2,0
29,7,Nelly,0.104,2,0
29,7,Skai Jackson,0.104,2,0
29,7,AJ McLean,0.1,5,0
29,7,Chrishell Stause,0.1,5,0
29,7,Justina Machado,0.1,5,0
29,7,Jeannie Mai,0.096,8,1
29,7,Kaitlyn Bristowe,0.092,9,0
29,7,Monica Aldama,0.085,10,1
29,8,Johnny Weir,0.135,1,0
29,8,Nev Schulman,0.135,1,0
29,8,Justina Machado,0.131,3,0
29,8,Kaitlyn Bristowe,0.126,4,0
29,8,AJ McLean,0.122,5,0
29,8,Chrishell Stause,0.122,5,1
29,8,Skai Jackson,0.122,7,0
29,8,Nelly,0.108,8,0
29,9,Johnny Weir,0.155,1,0
29,9,Kaitlyn Bristowe,0.155,1,0
29,9,Nev Schulman,0.15,3,0
29,9,Skai Jackson,0.15,3,0
29,9,Justina Machado,0.135,5,0
29,9,AJ McLean,0.13,6,1
29,9,Nelly,0.124,7,0
29,10,Kaitlyn Bristowe,0.172,1,0
29,10,Nev Schulman,0.172,1,0
29,10,Justina Machado,0.167,3,0
29,10,Johnny Weir,0.164,4,1
29,10,Skai Jackson,0.164,4,1
29,10,Nelly,0.161,6,0
29,11,Justina Machado,0.253,1,0
29,11,Kaitlyn Bristowe,0.253,1,0
29,11,Nev Schulman,0.253,1,0
29,11,Nelly,0.241,4,0
30,1,JoJo Siwa,0.079,1,0
30,1,Amanda Kloots,0.077,2,0
30,1,Suni Lee,0.077,2,0
30,1,Melanie C,0.074,4,0
30,1,Kenya Moore,0.071,5,0
30,1,Melora Hardin,0.071,5,0
30,1,Christine Chiu,0.068,7,0
30,1,Olivia Jade,0.068,7,0
30,1,Brian Austin Green,0.066,9,0
30,1,Cody Rigsby,0.066,9,0
30,1,Matt James,0.066,9,0
30,1,"Mike ""The Miz"" Mizanin",0.066,9,0
30,1,Jimmie Allen,0.06,13,0
30,1,Iman Shumpert,0.057,14,0
30,1,Martin Kove,0.036,15,0
30,2,Amanda Kloots,0.083,1,0
30,2,JoJo Siwa,0.081,2,0
30,2,Melanie C,0.078,3,0
30,2,Suni Lee,0.073,4,0
30,2,Jimmie Allen,0.07,5,0
30,2,Melora Hardin,0.07,5,0
30,2,Olivia Jade,0.07,5,0
30,2,"Mike ""The Miz"" Mizanin",0.068,8,0
30,2,Iman Shumpert,0.065,9,0
30,2,Christine Chiu,0.062,10,0
30,2,Cody Rigsby,0.062,10,0
30,2,Kenya Moore,0.062,10,0
30,2,Brian Austin Green,0.06,13,0
30,2,Matt James,0.057,14,0
30,2,Martin Kove,0.039,15,1
30,3,Amanda Kloots,0.081,1,0
30,3,JoJo Siwa,0.081,1,0
30,3,Olivia Jade,0.081,1,0
30,3,Melora Hardin,0.077,4,0
30,3,Melanie C,0.074,5,0
30,3,"Mike ""The Miz"" Mizanin",0.074,5,0
30,3,Christine Chiu,0.07,7,1
30,3,Kenya Moore,0.07,7,0
30,3,Suni Lee,0.07,7,0
30,3,Jimmie Allen,0.067,10,0
30,3,Matt James,0.067,10,0
30,3,Brian Austin Green,0.064,12,0
30,3,Iman Shumpert,0.064,12,0
30,3,Cody Rigsby,0.06,14,0
30,4,Melora Hardin,0.088,1,0
30,4,JoJo Siwa,0.084,2,0
30,4,Olivia Jade,0.084,2,0
30,4,Amanda Kloots,0.082,4,0
30,4,Suni Lee,0.082,4,0
30,4,Melanie C,0.079,6,0
30,4,Jimmie Allen,0.078,7,0
30,4,"Mike ""The Miz"" Mizanin",0.078,7,0
30,4,Iman Shumpert,0.076,9,0
30,4,Kenya Moore,0.071,10,0
30,4,Cody Rigsby,0.07,11,0
30,4,Matt James,0.068,12,1
30,4,Brian Austin Green,0.062,13,1
30,5,JoJo Siwa,0.104,1,0
30,5,Amanda Kloots,0.101,2,0
30,5,Kenya Moore,0.094,3,0
30,5,Melanie C,0.094,3,1
30,5,Melora Hardin,0.094,3,0
30,5,Olivia Jade,0.094,3,0
30,5,Suni Lee,0.094,3,0
30,5,Jimmie Allen,0.088,8,0
30,5,Cody Rigsby,0.083,9,0
30,5,"Mike ""The Miz"" Mizanin",0.083,9,0
30,5,Iman Shumpert,0.073,11,0
30,6,Iman Shumpert,0.11,1,0
30,6,JoJo Siwa,0.11,1,0
30,6,Amanda Kloots,0.104,3,0
30,6,Jimmie Allen,0.104,3,0
30,6,Cody Rigsby,0.099,5,0
30,6,Olivia Jade,0.099,5,0
30,6,Suni Lee,0.099,5,0
30,6,Melora Hardin,0.093,8,0
30,6,"Mike ""The Miz"" Mizanin",0.093,8,0
30,6,Kenya Moore,0.088,10,1
30,7,Olivia Jade,0.128,1,0
30,7,JoJo Siwa,0.119,2,0
30,7,Jimmie Allen,0.116,3,0
30,7,Melora Hardin,0.116,3,0
30,7,Cody Rigsby,0.11,5,0
30,7,Amanda Kloots,0.104,6,0
30,7,Iman Shumpert,0.104,6,0
30,7,Suni Lee,0.104,6,0
30,7,"Mike ""The Miz"" Mizanin",0.098,9,1
30,8,Amanda Kloots,0.136,1,0
30,8,Melora Hardin,0.136,1,0
30,8,Suni Lee,0.136,1,0
30,8,JoJo Siwa,0.133,4,0
30,8,Cody Rigsby,0.123,5,0
30,8,Olivia Jade,0.117,6,1
30,8,Iman Shumpert,0.114,7,0
30,8,Jimmie Allen,0.104,8,1
30,9,JoJo Siwa,0.177,1,0
30,9,Amanda Kloots,0.175,2,0
30,9,Iman Shumpert,0.166,3,0
30,9,Suni Lee,0.166,3,1
30,9,Melora Hardin,0.159,5,1
30,9,Cody Rigsby,0.157,6,0
30,10,Iman Shumpert,0.255,1,0
30,10,JoJo Siwa,0.255,1,0
30,10,Amanda Kloots,0.248,3,0
30,10,Cody Rigsby,0.242,4,0
31,1,Charli D'Amelio,0.084,1,0
31,1,Wayne Brady,0.076,2,0
31,1,Gabby Windey,0.073,3,0
31,1,Selma Blair,0.073,3,0
31,1,Shangela,0.073,3,0
31,1,Daniel Durant,0.071,6,0
31,1,Jordin Sparks,0.068,7,0
31,1,Heidi D'Amelio,0.063,8,0
31,1,Joseph Baena,0.06,9,0
31,1,Cheryl Ladd,0.055,10,0
31,1,Trevor Donovan,0.055,10,0
31,1,Jessie James Decker,0.052,12,0
31,1,Sam Champion,0.052,12,0
31,1,Teresa Giudice,0.052,12,0
31,1,Jason Lewis,0.047,15,1
31,1,Vinny Guadagnino,0.045,16,0
31,2,Charli D'Amelio,0.078,1,0
31,2,Gabby Windey,0.078,1,0
31,2,Wayne Brady,0.078,1,0
31,2,Trevor Donovan,0.073,4,0
31,2,Daniel Durant,0.07,5,0
31,2,Heidi D'Amelio,0.068,6,0
31,2,Selma Blair,0.068,6,0
31,2,Shangela,0.068,6,0
31,2,Jordin Sparks,0.066,9,0
31,2,Vinny Guadagnino,0.066,9,0
31,2,Sam Champion,0.063,11,0
31,2,Jessie James Decker,0.061,12,0
31,2,Joseph Baena,0.058,13,0
31,2,Teresa Giudice,0.056,14,1
31,2,Cheryl Ladd,0.051,15,0
31,3,Charli D'Amelio,0.082,1,0
31,3,Gabby Windey,0.082,1,0
31,3,Wayne Brady,0.082,1,0
31,3,Heidi D'Amelio,0.079,4,0
31,3,Daniel Durant,0.077,5,0
31,3,Shangela,0.074,6,0
31,3,Jordin Sparks,0.072,7,0
31,3,Joseph Baena,0.072,7,0
31,3,Selma Blair,0.069,9,0
31,3,Trevor Donovan,0.067,10,0
31,3,Jessie James Decker,0.065,11,0
31,3,Sam Champion,0.062,12,0
31,3,Cheryl Ladd,0.06,13,1
31,3,Vinny Guadagnino,0.057,14,0
31,4,Charli D'Amelio,0.088,1,0
31,4,Gabby Windey,0.088,1,0
31,4,Wayne Brady,0.088,1,0
31,4,Heidi D'Amelio,0.083,4,0
31,4,Jordin Sparks,0.083,4,0
31,4,Selma Blair,0.078,6,0
31,4,Shangela,0.078,6,0
31,4,Jessie James Decker,0.076,8,0
31,4,Daniel Durant,0.071,9,0
31,4,Vinny Guadagnino,0.071,9,0
31,4,Joseph Baena,0.068,11,0
31,4,Trevor Donovan,0.068,11,0
31,4,Sam Champion,0.061,13,1
31,5,Charli D'Amelio,0.094,1,0
31,5,Gabby Windey,0.091,2,0
31,5,Wayne Brady,0.091,2,0
31,5,Selma Blair,0.089,4,1
31,5,Heidi D'Amelio,0.087,5,0
31,5,Shangela,0.086,6,0
31,5,Jessie James Decker,0.08,7,0
31,5,Trevor Donovan,0.08,7,0
31,5,Jordin Sparks,0.079,9,0
31,5,Joseph Baena,0.078,10,1
31,5,Daniel Durant,0.075,11,0
31,5,Vinny Guadagnino,0.069,12,0
31,6,Charli D'Amelio,0.116,1,0
31,6,Gabby Windey,0.107,2,0
31,6,Heidi D'Amelio,0.104,3,0
31,6,Shangela,0.104,3,0
31,6,Daniel Durant,0.099,5,0
31,6,Jordin Sparks,0.099,5,0
31,6,Trevor Donovan,0.099,5,0
31,6,Wayne Brady,0.099,5,0
31,6,Jessie James Decker,0.093,9,1
31,6,Vinny Guadagnino,0.081,10,0
31,7,Charli D'Amelio,0.12,1,0
31,7,Trevor Donovan,0.12,1,0
31,7,Wayne Brady,0.117,3,0
31,7,Daniel Durant,0.112,4,0
31,7,Shangela,0.112,4,0
31,7,Gabby Windey,0.109,6,0
31,7,Heidi D'Amelio,0.108,7,0
31,7,Jordin Sparks,0.106,8,1
31,7,Vinny Guadagnino,0.097,9,0
31,8,Charli D'Amelio,0.143,1,0
31,8,Wayne Brady,0.143,1,0
31,8,Shangela,0.134,3,0
31,8,Gabby Windey,0.127,4,0
31,8,Daniel Durant,0.124,5,0
31,8,Trevor Donovan,0.124,5,0
31,8,Heidi D'Amelio,0.111,7,1
31,8,Vinny Guadagnino,0.092,8,1
31,9,Charli D'Amelio,0.182,1,0
31,9,Gabby Windey,0.182,1,0
31,9,Shangela,0.166,3,0
31,9,Wayne Brady,0.166,3,0
31,9,Daniel Durant,0.157,5,1
31,9,Trevor Donovan,0.148,6,1
31,10,Charli D'Amelio,0.256,1,0
31,10,Gabby Windey,0.256,1,0
31,10,Shangela,0.244,3,0
31,10,Wayne Brady,0.244,3,0
32,1,Charity Lawson,0.095,1,0
32,1,Ariana Madix,0.091,2,0
32,1,Jason Mraz,0.091,2,0
32,1,Lele Pons,0.082,4,0
32,1,Adrian Peterson,0.078,5,0
32,1,Xochitl Gomez,0.078,5,0
32,1,Mira Sorvino,0.074,7,0
32,1,Barry Williams,0.069,8,0
32,1,Jamie Lynn Spears,0.065,9,0
32,1,Mauricio Umansky,0.065,9,0
32,1,Alyson Hannigan,0.056,11,0
32,1,Harry Jowsey,0.052,12,0
32,1,Matt Walsh,0.052,12,1
32,1,Tyson Beckford,0.052,12,0
32,2,Jason Mraz,0.101,1,0
32,2,Xochitl Gomez,0.101,1,0
32,2,Charity Lawson,0.088,3,0
32,2,Lele Pons,0.088,3,0
32,2,Ariana Madix,0.084,5,0
32,2,Alyson Hannigan,0.08,6,0
32,2,Mira Sorvino,0.076,7,0
32,2,Tyson Beckford,0.076,7,0
32,2,Jamie Lynn Spears,0.067,9,1
32,2,Adrian Peterson,0.063,10,0
32,2,Barry Williams,0.063,10,0
32,2,Harry Jowsey,0.063,10,0
32,2,Mauricio Umansky,0.05,13,0
32,3,Ariana Madix,0.105,1,0
32,3,Jason Mraz,0.105,1,0
32,3,Charity Lawson,0.099,3,0
32,3,Xochitl Gomez,0.099,3,0
32,3,Lele Pons,0.084,5,0
32,3,Mira Sorvino,0.08,6,0
32,3,Barry Williams,0.077,7,0
32,3,Alyson Hannigan,0.074,8,0
32,3,Harry Jowsey,0.074,8,0
32,3,Mauricio Umansky,0.071,10,0
32,3,Adrian Peterson,0.068,11,0
32,3,Tyson Beckford,0.062,12,1
32,4,Xochitl Gomez,0.112,1,0
32,4,Ariana Madix,0.104,2,0
32,4,Charity Lawson,0.1,3,0
32,4,Jason Mraz,0.1,3,0
32,4,Lele Pons,0.092,5,0
32,4,Adrian Peterson,0.088,6,1
32,4,Harry Jowsey,0.088,6,0
32,4,Mira Sorvino,0.088,6,0
32,4,Mauricio Umansky,0.079,9,0
32,4,Alyson Hannigan,0.075,10,0
32,4,Barry Williams,0.075,10,0
32,5,Charity Lawson,0.117,1,0
32,5,Xochitl Gomez,0.117,1,0
32,5,Jason Mraz,0.112,3,0
32,5,Ariana Madix,0.1,4,0
32,5,Barry Williams,0.1,4,0
32,5,Lele Pons,0.1,4,0
32,5,Mauricio Umansky,0.1,4,0
32,5,Mira Sorvino,0.092,8,1
32,5,Alyson Hannigan,0.088,9,0
32,5,Harry Jowsey,0.075,10,0
32,6,Xochitl Gomez,0.13,1,0
32,6,Ariana Madix,0.127,2,0
32,6,Jason Mraz,0.121,3,0
32,6,Charity Lawson,0.118,4,0
32,6,Lele Pons,0.115,5,0
32,6,Mauricio Umansky,0.102,6,1
32,6,Barry Williams,0.099,7,0
32,6,Alyson Hannigan,0.096,8,0
32,6,Harry Jowsey,0.09,9,0
32,7,Ariana Madix,0.131,1,0
32,7,Xochitl Gomez,0.131,1,0
32,7,Lele Pons,0.129,3,1
32,7,Charity Lawson,0.128,4,0
32,7,Jason Mraz,0.128,4,0
32,7,Alyson Hannigan,0.124,6,0
32,7,Barry Williams,0.115,7,0
32,7,Harry Jowsey,0.113,8,0
32,8,Ariana Madix,0.166,1,0
32,8,Xochitl Gomez,0.158,2,0
32,8,Charity Lawson,0.154,3,0
32,8,Alyson Hannigan,0.142,4,0
32,8,Barry Williams,0.138,5,1
32,8,Jason Mraz,0.13,6,0
32,8,Harry Jowsey,0.111,7,0
32,9,Jason Mraz,0.195,1,0
32,9,Xochitl Gomez,0.186,2,0
32,9,Charity Lawson,0.172,3,0
32,9,Ariana Madix,0.167,4,0
32,9,Alyson Hannigan,0.145,5,0
32,9,Harry Jowsey,0.136,6,1
32,10,Xochitl Gomez,0.211,1,0
32,10,Charity Lawson,0.207,2,0
32,10,Ariana Madix,0.204,3,0
32,10,Jason Mraz,0.2,4,0
32,10,Alyson Hannigan,0.179,5,0
32,11,Jason Mraz,0.206,1,0
32,11,Xochitl Gomez,0.206,1,0
32,11,Ariana Madix,0.203,3,0
32,11,Charity Lawson,0.203,3,0
32,11,Alyson Hannigan,0.182,5,0
33,1,Chandler Kinney,0.093,1,0
33,1,Dwight Howard ,0.089,2,0
33,1,Joey Graziadei,0.085,3,0
33,1,Stephen Nedoroscik,0.085,3,0
33,1,Danny Amendola,0.081,5,0
33,1,Jenn Tran,0.077,6,0
33,1,Phaedra Parks,0.077,6,0
33,1,Anna Delvey,0.073,8,0
33,1,Brooks Nader,0.073,8,0
33,1,Ilona Maher,0.073,8,0
33,1,Tori Spelling,0.069,11,0
33,1,Reginald VelJohnson,0.065,12,0
33,1,Eric Roberts,0.061,13,0
33,2,Chandler Kinney,0.093,1,0
33,2,Dwight Howard ,0.085,2,0
33,2,Joey Graziadei,0.085,2,0
33,2,Stephen Nedoroscik,0.085,2,0
33,2,Danny Amendola,0.081,5,0
33,2,Ilona Maher,0.081,5,0
33,2,Phaedra Parks,0.081,5,0
33,2,Brooks Nader,0.078,8,0
33,2,Jenn Tran,0.074,9,0
33,2,Tori Spelling,0.074,9,1
33,2,Anna Delvey,0.066,11,1
33,2,Eric Roberts,0.058,12,0
33,2,Reginald VelJohnson,0.058,12,0
33,3,Joey Graziadei,0.11,1,0
33,3,Chandler Kinney,0.108,2,0
33,3,Jenn Tran,0.097,3,0
33,3,Stephen Nedoroscik,0.097,3,0
33,3,Brooks Nader,0.096,5,0
33,3,Danny Amendola,0.094,6,0
33,3,Ilona Maher,0.088,7,0
33,3,Phaedra Parks,0.088,7,0
33,3,Dwight Howard ,0.082,9,0
33,3,Eric Roberts,0.072,10,1
33,3,Reginald VelJohnson,0.066,11,1
33,4,Danny Amendola,0.122,1,0
33,4,Joey Graziadei,0.122,1,0
33,4,Stephen Nedoroscik,0.112,3,0
33,4,Brooks Nader,0.109,4,1
33,4,Chandler Kinney,0.109,4,0
33,4,Ilona Maher,0.109,4,0
33,4,Jenn Tran,0.109,4,0
33,4,Phaedra Parks,0.109,4,0
33,4,Dwight Howard ,0.099,9,0
33,5,Chandler Kinney,0.134,1,0
33,5,Ilona Maher,0.129,2,0
33,5,Joey Graziadei,0.129,2,0
33,5,Danny Amendola,0.126,4,0
33,5,Jenn Tran,0.126,4,0
33,5,Dwight Howard ,0.119,6,0
33,5,Phaedra Parks,0.119,6,1
33,5,Stephen Nedoroscik,0.119,6,0
33,6,Chandler Kinney,0.155,1,0
33,6,Joey Graziadei,0.155,1,0
33,6,Dwight Howard ,0.15,3,0
33,6,Jenn Tran,0.15,3,1
33,6,Danny Amendola,0.136,5,0
33,6,Stephen Nedoroscik,0.136,5,0
33,6,Ilona Maher,0.117,7,0
33,7,Chandler Kinney,0.188,1,0
33,7,Joey Graziadei,0.172,2,0
33,7,Stephen Nedoroscik,0.169,3,0
33,7,Ilona Maher,0.162,4,0
33,7,Danny Amendola,0.159,5,0
33,7,Dwight Howard ,0.15,6,1
33,8,Chandler Kinney,0.207,1,0
33,8,Joey Graziadei,0.207,1,0
33,8,Ilona Maher,0.204,3,0
33,8,Danny Amendola,0.193,4,0
33,8,Stephen Nedoroscik,0.189,5,0
33,9,Chandler Kinney,0.206,1,0
33,9,Joey Graziadei,0.203,2,0
33,9,Stephen Nedoroscik,0.203,2,0
33,9,Ilona Maher,0.196,4,0
33,9,Danny Amendola,0.192,5,0
34,1,Robert Irwin,0.091,1,0
34,1,Whitney Leavitt,0.091,1,0
34,1,Hilaria Baldwin,0.085,3,0
34,1,Alix Earle,0.079,4,0
34,1,Lauren Jauregui,0.079,4,0
34,1,Danielle Fishel,0.073,6,0
34,1,Elaine Hendrix,0.073,6,0
34,1,Jen Affleck,0.073,6,0
34,1,Baron Davis,0.061,9,0
34,1,Dylan Efron,0.061,9,0
34,1,Jordan Chiles,0.061,9,0
34,1,Scott Hoying,0.061,9,0
34,1,Andy Richter,0.055,13,0
34,1,Corey Feldman,0.055,13,0
34,2,Jen Affleck,0.079,1,0
34,2,Jordan Chiles,0.079,1,0
34,2,Robert Irwin,0.079,1,0
34,2,Whitney Leavitt,0.079,1,0
34,2,Alix Earle,0.076,5,0
34,2,Elaine Hendrix,0.076,5,0
34,2,Hilaria Baldwin,0.076,5,0
34,2,Lauren Jauregui,0.076,5,0
34,2,Dylan Efron,0.072,9,0
34,2,Danielle Fishel,0.068,10,0
34,2,Baron Davis,0.065,11,1
34,2,Scott Hoying,0.065,11,0
34,2,Andy Richter,0.058,13,0
34,2,Corey Feldman,0.054,14,1
34,3,Jordan Chiles,0.093,1,0
34,3,Whitney Leavitt,0.093,1,0
34,3,Alix Earle,0.089,3,0
34,3,Dylan Efron,0.089,3,0
34,3,Hilaria Baldwin,0.086,5,0
34,3,Robert Irwin,0.086,5,0
34,3,Scott Hoying,0.086,5,0
34,3,Danielle Fishel,0.082,8,0
34,3,Elaine Hendrix,0.082,8,0
34,3,Jen Affleck,0.074,10,0
34,3,Andy Richter,0.07,11,0
