season,week,celebrity_name,judge_percent,judge_rank,fan_vote_percent,fan_vote_rank,total_percent,total_rank
19,2,Randy Couture,0.077,8,0.08,11,0.157,19
19,2,Tavis Smiley,0.077,8,0.075,12,0.152,20
19,2,Tommy Chong,0.077,8,0.085,6,0.162,14
19,2,Michael Waltrip,0.066,12,0.086,1,0.152,13
19,3,Bethany Mota,0.113,1,0.093,1,0.206,2
19,3,Janel Parrish,0.113,1,0.093,2,0.206,3
19,3,Tommy Chong,0.096,3,0.092,6,0.188,9
19,3,Alfonso Ribeiro,0.091,4,0.093,3,0.184,7
19,3,Jonathan Bennett,0.091,4,0.092,7,0.183,11
19,3,Sadie Robertson,0.091,4,0.093,4,0.184,8
19,3,Lea Thompson,0.088,7,0.092,9,0.18,16
19,3,Antonio Sabato Jr.,0.082,8,0.092,8,0.174,16
19,3,Betsey Johnson,0.082,8,0.084,10,0.166,18
19,3,Michael Waltrip,0.079,10,0.093,5,0.172,15
19,3,Randy Couture,0.074,11,0.084,11,0.158,22
19,4,Alfonso Ribeiro,0.125,1,0.102,3,0.227,4
19,4,Lea Thompson,0.122,2,0.1,9,0.222,11
19,4,Sadie Robertson,0.116,3,0.102,4,0.218,7
19,4,Janel Parrish,0.112,4,0.102,2,0.214,6
19,4,Bethany Mota,0.103,5,0.102,1,0.205,6
19,4,Antonio Sabato Jr.,0.091,6,0.1,8,0.191,14
19,4,Betsey Johnson,0.091,6,0.085,10,0.176,16
19,4,Tommy Chong,0.088,8,0.102,5,0.19,13
19,4,Michael Waltrip,0.078,9,0.101,7,0.179,16
19,4,Jonathan Bennett,0.075,10,0.101,6,0.176,16
19,5,Sadie Robertson,0.136,1,0.114,4,0.25,5
19,5,Alfonso Ribeiro,0.129,2,0.114,3,0.243,5
19,5,Lea Thompson,0.129,2,0.11,8,0.239,10
19,5,Janel Parrish,0.125,4,0.114,1,0.239,5
19,5,Bethany Mota,0.121,5,0.114,2,0.235,7
19,5,Antonio Sabato Jr.,0.106,6,0.11,7,0.216,13
19,5,Jonathan Bennett,0.091,7,0.105,9,0.196,16
19,5,Tommy Chong,0.087,8,0.112,5,0.199,13
19,5,Michael Waltrip,0.076,9,0.11,6,0.186,15
19,6,Alfonso Ribeiro,0.133,1,0.116,4,0.249,5
19,6,Bethany Mota,0.123,2,0.116,3,0.239,5
19,6,Sadie Robertson,0.119,3,0.116,2,0.235,5
19,6,Janel Parrish,0.113,4,0.116,1,0.229,5
19,6,Jonathan Bennett,0.109,5,0.096,9,0.205,14
19,6,Lea Thompson,0.109,5,0.109,8,0.218,13
19,6,Michael Waltrip,0.102,7,0.109,6,0.211,13
19,6,Antonio Sabato Jr.,0.096,8,0.109,7,0.205,15
19,6,Tommy Chong,0.096,8,0.113,5,0.209,13
19,7,Bethany Mota,0.145,1,0.132,3,0.277,4
19,7,Lea Thompson,0.135,2,0.117,7,0.252,9
19,7,Alfonso Ribeiro,0.132,3,0.132,4,0.264,7
19,7,Janel Parrish,0.13,4,0.132,2,0.262,6
19,7,Sadie Robertson,0.12,5,0.132,1,0.252,6
19,7,Tommy Chong,0.116,6,0.126,5,0.242,11
19,7,Antonio Sabato Jr.,0.114,7,0.111,8,0.225,15
19,7,Michael Waltrip,0.108,8,0.117,6,0.225,14
19,8,Janel Parrish,0.173,1,0.153,3,0.326,4
19,8,Alfonso Ribeiro,0.165,2,0.153,4,0.318,6
19,8,Bethany Mota,0.161,3,0.153,1,0.314,4
19,8,Sadie Robertson,0.153,4,0.153,2,0.306,6
19,8,Lea Thompson,0.129,5,0.124,6,0.253,11
19,8,Tommy Chong,0.117,6,0.141,5,0.258,11
19,8,Michael Waltrip,0.101,7,0.123,7,0.224,14
19,9,Alfonso Ribeiro,0.18,1,0.179,3,0.359,4
19,9,Janel Parrish,0.18,1,0.179,4,0.359,5
19,9,Bethany Mota,0.173,3,0.179,1,0.352,4
19,9,Sadie Robertson,0.171,4,0.179,2,0.35,6
19,9,Lea Thompson,0.164,5,0.126,6,0.29,11
19,9,Tommy Chong,0.133,6,0.157,5,0.29,11
19,10,Janel Parrish,0.214,1,0.21,4,0.424,5
19,10,Bethany Mota,0.208,2,0.21,3,0.418,5
19,10,Alfonso Ribeiro,0.205,3,0.21,2,0.415,5
19,10,Sadie Robertson,0.203,4,0.21,1,0.413,5
19,10,Tommy Chong,0.17,5,0.161,5,0.331,10
19,11,Alfonso Ribeiro,0.256,1,0.25,2,0.506,3
19,11,Sadie Robertson,0.252,2,0.25,1,0.502,3
19,11,Janel Parrish,0.249,3,0.25,4,0.499,7
19,11,Bethany Mota,0.243,4,0.25,3,0.493,7
20,1,Rumer Willis,0.101,1,0.085,4,0.186,5
20,1,Riker Lynch,0.097,2,0.085,2,0.182,4
20,1,Nastia Liukin,0.094,3,0.084,5,0.178,8
20,1,Robert Herjavec,0.088,4,0.084,6,0.172,10
20,1,Chris Soules,0.082,5,0.09,1,0.172,6
20,1,Michael Sam,0.082,5,0.082,10,0.164,15
20,1,Noah Galloway,0.082,5,0.085,3,0.167,8
20,1,Patti LaBelle,0.079,8,0.084,7,0.163,15
20,1,Suzanne Somers,0.079,8,0.083,9,0.162,17
20,1,Willow Shields,0.079,8,0.083,8,0.162,16
20,1,Charlotte McKinney,0.069,11,0.081,11,0.15,22
20,1,Redfoo,0.069,11,0.073,12,0.142,23
20,2,Nastia Liukin,0.098,1,0.085,5,0.183,6
20,2,Riker Lynch,0.092,2,0.086,2,0.178,4
20,2,Rumer Willis,0.092,2,0.086,4,0.178,6
20,2,Willow Shields,0.092,2,0.084,8,0.176,10
20,2,Redfoo,0.089,5,0.066,12,0.155,17
20,2,Michael Sam,0.081,6,0.082,10,0.163,16
20,2,Patti LaBelle,0.081,6,0.084,7,0.165,13
20,2,Robert Herjavec,0.081,6,0.085,6,0.166,12
20,2,Suzanne Somers,0.081,6,0.083,9,0.164,15
20,2,Noah Galloway,0.078,10,0.086,3,0.164,13
20,2,Charlotte McKinney,0.075,11,0.08,11,0.155,22
20,2,Chris Soules,0.061,12,0.094,1,0.155,13
20,3,Nastia Liukin,0.109,1,0.092,5,0.201,6
20,3,Riker Lynch,0.109,1,0.094,2,0.203,3
20,3,Rumer Willis,0.105,3,0.094,4,0.199,7
20,3,Willow Shields,0.102,4,0.089,8,0.191,12
20,3,Noah Galloway,0.096,5,0.094,3,0.19,8
20,3,Robert Herjavec,0.093,6,0.092,6,0.185,12
20,3,Chris Soules,0.089,7,0.096,1,0.185,8
20,3,Suzanne Somers,0.08,8,0.089,9,0.169,17
20,3,Michael Sam,0.077,9,0.086,10,0.163,19
20,3,Charlotte McKinney,0.07,10,0.083,11,0.153,21
20,3,Patti LaBelle,0.07,10,0.09,7,0.16,17
20,4,Willow Shields,0.12,1,0.096,8,0.216,9
20,4,Nastia Liukin,0.111,2,0.101,5,0.212,7
20,4,Rumer Willis,0.108,3,0.106,3,0.214,6
20,4,Riker Lynch,0.105,4,0.106,1,0.211,5
20,4,Robert Herjavec,0.105,4,0.101,6,0.206,10
20,4,Noah Galloway,0.098,6,0.106,2,0.204,8
20,4,Michael Sam,0.092,7,0.089,10,0.181,17
20,4,Patti LaBelle,0.092,7,0.098,7,0.19,14
20,4,Suzanne Somers,0.086,9,0.095,9,0.181,18
20,4,Chris Soules,0.083,10,0.103,4,0.186,14
20,5,Rumer Willis,0.138,1,0.12,2,0.258,3
20,5,Nastia Liukin,0.134,2,0.112,4,0.246,6
20,5,Riker Lynch,0.134,2,0.12,3,0.254,5
20,5,Willow Shields,0.12,4,0.102,8,0.222,12
20,5,Noah Galloway,0.099,5,0.12,1,0.219,6
20,5,Suzanne Somers,0.099,5,0.098,9,0.197,14
20,5,Chris Soules,0.095,7,0.111,6,0.206,13
20,5,Patti LaBelle,0.095,7,0.104,7,0.199,14
20,5,Robert Herjavec,0.085,9,0.112,5,0.197,14
20,6,Riker Lynch,0.134,1,0.141,3,0.275,4
20,6,Nastia Liukin,0.129,2,0.124,4,0.253,6
20,6,Willow Shields,0.129,2,0.104,8,0.233,10
20,6,Rumer Willis,0.125,4,0.141,2,0.266,6
20,6,Chris Soules,0.124,5,0.12,6,0.244,11
20,6,Noah Galloway,0.12,6,0.141,1,0.261,7
20,6,Patti LaBelle,0.12,6,0.109,7,0.229,13
20,6,Robert Herjavec,0.118,8,0.121,5,0.239,13
20,7,Nastia Liukin,0.161,1,0.138,4,0.299,5
20,7,Willow Shields,0.154,2,0.098,7,0.252,9
20,7,Noah Galloway,0.15,3,0.168,2,0.318,5
20,7,Riker Lynch,0.146,4,0.168,3,0.314,7
20,7,Rumer Willis,0.146,4,0.168,1,0.314,5
20,7,Chris Soules,0.122,6,0.13,5,0.252,11
20,7,Robert Herjavec,0.122,6,0.13,5,0.252,11
20,8,Rumer Willis,0.189,1,0.203,1,0.392,2
20,8,Riker Lynch,0.184,2,0.203,3,0.387,5
20,8,Nastia Liukin,0.18,3,0.149,4,0.329,7
20,8,Chris Soules,0.151,4,0.121,5,0.272,9
20,8,Noah Galloway,0.149,5,0.203,2,0.352,7
20,8,Robert Herjavec,0.147,6,0.121,6,0.268,12
20,9,Nastia Liukin,0.255,1,0.18,4,0.435,5
20,9,Riker Lynch,0.255,1,0.273,3,0.528,4
20,9,Rumer Willis,0.248,3,0.273,1,0.521,4
20,9,Noah Galloway,0.242,4,0.273,2,0.515,6
20,10,Riker Lynch,0.345,1,0.333,3,0.678,4
20,10,Rumer Willis,0.345,1,0.333,1,0.678,2
20,10,Noah Galloway,0.31,3,0.333,2,0.643,5
21,1,Bindi Irwin,0.096,1,0.08,3,0.176,4
21,1,Nick Carter,0.096,1,0.08,2,0.176,3
21,1,Carlos PenaVega,0.092,3,0.08,4,0.172,7
21,1,Tamar Braxton,0.092,3,0.079,6,0.171,9
21,1,Alek Skarlatos,0.088,5,0.08,1,0.168,6
21,1,Alexa PenaVega,0.088,5,0.079,7,0.167,12
21,1,Andy Grammer,0.084,7,0.079,5,0.163,12
21,1,Hayes Grier,0.084,7,0.079,8,0.163,15
21,1,Gary Busey,0.06,9,0.078,10,0.138,19
21,1,Paula Deen,0.06,9,0.079,9,0.139,18
21,1,Victor Espinoza,0.06,9,0.069,13,0.129,22
21,1,Chaka Khan,0.052,12,0.069,11,0.121,23
21,1,Kim Zolciak-Biermann,0.048,13,0.069,12,0.117,25
21,2,Tamar Braxton,0.091,1,0.081,6,0.172,7
21,2,Bindi Irwin,0.089,2,0.082,2,0.171,4
21,2,Alexa PenaVega,0.085,3,0.081,7,0.166,10
21,2,Alek Skarlatos,0.083,4,0.082,1,0.165,5
21,2,Carlos PenaVega,0.083,4,0.082,4,0.165,8
21,2,Hayes Grier,0.083,4,0.081,8,0.164,12
21,2,Nick Carter,0.083,4,0.082,3,0.165,7
21,2,Andy Grammer,0.081,8,0.081,5,0.162,13
21,2,Kim Zolciak-Biermann,0.068,9,0.064,13,0.132,22
21,2,Paula Deen,0.068,9,0.08,9,0.148,18
21,2,Victor Espinoza,0.068,9,0.064,12,0.132,21
21,2,Gary Busey,0.061,12,0.079,10,0.14,22
21,2,Chaka Khan,0.055,13,0.064,11,0.119,24
21,3,Alexa PenaVega,0.118,1,0.1,7,0.218,8
21,3,Nick Carter,0.118,1,0.101,3,0.219,4
21,3,Alek Skarlatos,0.108,3,0.101,1,0.209,4
21,3,Tamar Braxton,0.108,3,0.1,6,0.208,9
21,3,Bindi Irwin,0.105,5,0.101,2,0.206,7
21,3,Carlos PenaVega,0.102,6,0.101,4,0.203,10
21,3,Hayes Grier,0.098,7,0.1,8,0.198,15
21,3,Andy Grammer,0.095,8,0.1,5,0.195,13
21,3,Gary Busey,0.082,9,0.096,10,0.178,19
21,3,Paula Deen,0.066,10,0.099,9,0.165,19
21,4,Bindi Irwin,0.119,1,0.103,2,0.222,3
21,4,Hayes Grier,0.114,2,0.099,8,0.213,10
21,4,Nick Carter,0.114,2,0.103,3,0.217,5
21,4,Tamar Braxton,0.114,2,0.1,6,0.214,8
21,4,Carlos PenaVega,0.106,5,0.103,4,0.209,9
21,4,Alek Skarlatos,0.102,6,0.103,1,0.205,7
21,4,Andy Grammer,0.097,7,0.1,5,0.197,12
21,4,Alexa PenaVega,0.089,8,0.1,7,0.189,15
21,4,Paula Deen,0.076,9,0.098,9,0.174,18
21,4,Gary Busey,0.068,10,0.091,10,0.159,20
21,5,Alexa PenaVega,0.133,1,0.109,7,0.242,8
21,5,Carlos PenaVega,0.13,2,0.115,4,0.245,6
21,5,Bindi Irwin,0.123,3,0.115,2,0.238,5
21,5,Andy Grammer,0.12,4,0.109,5,0.229,9
21,5,Nick Carter,0.116,5,0.115,3,0.231,8
21,5,Hayes Grier,0.1,6,0.108,8,0.208,14
21,5,Alek Skarlatos,0.096,7,0.115,1,0.211,8
21,5,Tamar Braxton,0.096,7,0.109,6,0.205,13
21,5,Paula Deen,0.086,9,0.105,9,0.191,18
21,6,Andy Grammer,0.128,1,0.108,5,0.236,6
21,6,Bindi Irwin,0.128,1,0.118,3,0.246,4
21,6,Tamar Braxton,0.128,1,0.107,6,0.235,7
21,6,Nick Carter,0.125,4,0.118,2,0.243,6
21,6,Carlos PenaVega,0.121,5,0.118,4,0.239,9
21,6,Hayes Grier,0.102,6,0.105,8,0.207,14
21,6,Alek Skarlatos,0.096,7,0.119,1,0.215,8
21,6,Alexa PenaVega,0.096,7,0.107,7,0.203,14
21,6,Paula Deen,0.077,9,0.1,9,0.177,18
21,7,Bindi Irwin,0.131,1,0.136,3,0.267,4
21,7,Andy Grammer,0.127,2,0.116,5,0.243,7
21,7,Carlos PenaVega,0.127,2,0.135,4,0.262,6
21,7,Hayes Grier,0.127,2,0.11,8,0.237,10
21,7,Alexa PenaVega,0.124,5,0.115,7,0.239,12
21,7,Nick Carter,0.122,6,0.136,2,0.258,8
21,7,Tamar Braxton,0.122,6,0.115,6,0.237,12
21,7,Alek Skarlatos,0.12,8,0.137,1,0.257,9
21,8,Nick Carter,0.17,1,0.16,2,0.33,3
21,8,Carlos PenaVega,0.149,2,0.158,4,0.307,6
21,8,Bindi Irwin,0.144,3,0.16,3,0.304,6
21,8,Tamar Braxton,0.144,3,0.119,6,0.263,9
21,8,Alexa PenaVega,0.139,5,0.119,7,0.258,12
21,8,Alek Skarlatos,0.129,6,0.162,1,0.291,7
21,8,Andy Grammer,0.124,7,0.122,5,0.246,12
21,9,Alexa PenaVega,0.182,1,0.117,6,0.299,7
21,9,Bindi Irwin,0.182,1,0.192,2,0.374,3
21,9,Nick Carter,0.167,3,0.192,3,0.359,6
21,9,Carlos PenaVega,0.164,4,0.188,4,0.352,8
21,9,Alek Skarlatos,0.155,5,0.195,1,0.35,6
21,9,Tamar Braxton,0.149,6,0.117,5,0.266,11
21,10,Bindi Irwin,0.266,1,0.25,2,0.516,3
21,10,Carlos PenaVega,0.266,1,0.245,4,0.511,5
21,10,Alek Skarlatos,0.241,3,0.255,1,0.496,4
21,10,Nick Carter,0.228,4,0.25,3,0.478,7
21,11,Bindi Irwin,0.254,1,0.25,3,0.504,4
21,11,Carlos PenaVega,0.254,1,0.242,4,0.496,5
21,11,Nick Carter,0.254,1,0.25,2,0.504,3
21,11,Alek Skarlatos,0.237,4,0.259,1,0.496,5
22,1,Ginger Zee,0.097,1,0.085,1,0.182,2
22,1,Nyle DiMarco,0.097,1,0.085,3,0.182,4
22,1,Wanya Morris,0.097,1,0.084,4,0.181,5
22,1,Antonio Brown,0.089,4,0.084,6,0.173,10
22,1,Marla Maples,0.089,4,0.082,10,0.171,14
22,1,Paige VanZant,0.089,4,0.085,2,0.174,6
22,1,Von Miller,0.089,4,0.084,9,0.173,13
22,1,Jodie Sweetin,0.084,8,0.084,7,0.168,15
22,1,Kim Fields,0.084,8,0.084,8,0.168,16
22,1,Mischa Barton,0.068,10,0.081,11,0.149,21
22,1,Doug Flutie,0.063,11,0.084,5,0.147,16
22,1,Geraldo Rivera,0.055,12,0.079,12,0.134,24
22,2,Paige VanZant,0.102,1,0.086,2,0.188,3
22,2,Wanya Morris,0.102,1,0.085,4,0.187,5
22,2,Ginger Zee,0.089,3,0.086,1,0.175,4
22,2,Jodie Sweetin,0.089,3,0.084,7,0.173,10
22,2,Doug Flutie,0.085,5,0.084,5,0.169,10
22,2,Marla Maples,0.085,5,0.081,10,0.166,15
22,2,Nyle DiMarco,0.085,5,0.086,3,0.171,8
22,2,Von Miller,0.085,5,0.084,9,0.169,14
22,2,Antonio Brown,0.081,9,0.084,6,0.165,15
22,2,Kim Fields,0.081,9,0.084,8,0.165,17
22,2,Mischa Barton,0.064,11,0.08,11,0.144,22
22,2,Geraldo Rivera,0.055,12,0.077,12,0.132,24
22,3,Nyle DiMarco,0.105,1,0.094,3,0.199,4
22,3,Wanya Morris,0.101,2,0.092,4,0.193,6
22,3,Jodie Sweetin,0.097,3,0.091,7,0.188,10
22,3,Paige VanZant,0.097,3,0.094,2,0.191,5
22,3,Kim Fields,0.093,5,0.091,8,0.184,13
22,3,Ginger Zee,0.089,6,0.094,1,0.183,7
22,3,Marla Maples,0.089,6,0.086,10,0.175,16
22,3,Antonio Brown,0.084,8,0.092,6,0.176,14
22,3,Doug Flutie,0.084,8,0.092,5,0.176,13
22,3,Von Miller,0.084,8,0.091,9,0.175,17
22,3,Mischa Barton,0.076,11,0.084,11,0.16,22
22,4,Ginger Zee,0.113,1,0.105,1,0.218,2
22,4,Paige VanZant,0.113,1,0.105,2,0.218,3
22,4,Antonio Brown,0.11,3,0.1,6,0.21,9
22,4,Wanya Morris,0.11,3,0.101,4,0.211,7
22,4,Nyle DiMarco,0.107,5,0.105,3,0.212,8
22,4,Kim Fields,0.1,6,0.098,8,0.198,14
22,4,Von Miller,0.1,6,0.098,9,0.198,15
22,4,Marla Maples,0.088,8,0.088,10,0.176,18
22,4,Jodie Sweetin,0.085,9,0.099,7,0.184,16
22,4,Doug Flutie,0.075,10,0.101,5,0.176,15
22,5,Nyle DiMarco,0.134,1,0.119,3,0.253,4
22,5,Jodie Sweetin,0.127,2,0.107,6,0.234,8
22,5,Ginger Zee,0.116,3,0.119,1,0.235,4
22,5,Paige VanZant,0.112,4,0.119,2,0.231,6
22,5,Wanya Morris,0.109,5,0.111,4,0.22,9
22,5,Von Miller,0.105,6,0.105,9,0.21,15
22,5,Doug Flutie,0.101,7,0.106,7,0.207,14
22,5,Kim Fields,0.101,7,0.105,8,0.206,15
22,5,Antonio Brown,0.094,9,0.109,5,0.203,14
22,6,Wanya Morris,0.128,1,0.111,4,0.239,5
22,6,Paige VanZant,0.123,2,0.127,3,0.25,5
22,6,Antonio Brown,0.119,3,0.108,5,0.227,8
22,6,Jodie Sweetin,0.11,4,0.103,6,0.213,10
22,6,Nyle DiMarco,0.11,4,0.127,2,0.237,6
22,6,Ginger Zee,0.106,6,0.127,1,0.233,7
22,6,Kim Fields,0.106,6,0.099,9,0.205,15
22,6,Von Miller,0.106,6,0.099,8,0.205,14
22,6,Doug Flutie,0.093,9,0.1,7,0.193,16
22,7,Nyle DiMarco,0.131,1,0.152,3,0.283,4
22,7,Ginger Zee,0.129,2,0.152,1,0.281,3
22,7,Paige VanZant,0.129,2,0.152,2,0.281,4
22,7,Wanya Morris,0.129,2,0.123,4,0.252,6
22,7,Antonio Brown,0.121,5,0.117,5,0.238,10
22,7,Kim Fields,0.121,5,0.098,8,0.219,13
22,7,Von Miller,0.121,5,0.098,7,0.219,12
22,7,Jodie Sweetin,0.119,8,0.107,6,0.226,14
22,8,Ginger Zee,0.178,1,0.201,3,0.379,4
22,8,Jodie Sweetin,0.178,1,0.117,6,0.295,7
22,8,Nyle DiMarco,0.172,3,0.201,2,0.373,5
22,8,Paige VanZant,0.166,4,0.201,1,0.367,5
22,8,Antonio Brown,0.16,5,0.135,5,0.295,10
22,8,Wanya Morris,0.148,6,0.147,4,0.295,10
22,9,Wanya Morris,0.209,1,0.135,4,0.344,5
22,9,Paige VanZant,0.206,2,0.246,1,0.452,3
22,9,Nyle DiMarco,0.199,3,0.246,2,0.445,5
22,9,Ginger Zee,0.195,4,0.246,3,0.441,7
22,9,Antonio Brown,0.192,5,0.126,5,0.318,10
22,10,Paige VanZant,0.341,1,0.333,1,0.674,2
22,10,Nyle DiMarco,0.333,2,0.333,2,0.666,4
22,10,Ginger Zee,0.326,3,0.333,3,0.659,6
23,1,James Hinchcliffe,0.094,1,0.078,2,0.172,3
23,1,Laurie Hernandez,0.094,1,0.078,4,0.172,5
23,1,Jana Kramer,0.082,3,0.078,1,0.16,4
23,1,Marilu Henner,0.082,3,0.078,6,0.16,9
23,1,Babyface,0.079,5,0.076,12,0.155,17
23,1,Calvin Johnson Jr.,0.079,5,0.078,3,0.157,8
23,1,Terra Jole,0.076,7,0.078,5,0.154,12
23,1,Vanilla Ice,0.076,7,0.076,11,0.152,18
23,1,Amber Rose,0.073,9,0.077,9,0.15,18
23,1,Ryan Lochte,0.073,9,0.078,7,0.151,16
23,1,Jake T. Austin,0.067,11,0.073,13,0.14,24
23,1,Maureen McCormick,0.067,11,0.078,8,0.145,19
23,1,Rick Perry,0.061,13,0.076,10,0.137,23
23,2,Laurie Hernandez,0.091,1,0.079,4,0.17,5
23,2,Terra Jole,0.088,2,0.078,5,0.166,7
23,2,Babyface,0.085,3,0.075,12,0.16,15
23,2,James Hinchcliffe,0.082,4,0.079,3,0.161,7
23,2,Jana Kramer,0.082,4,0.079,1,0.161,5
23,2,Calvin Johnson Jr.,0.08,6,0.079,2,0.159,8
23,2,Marilu Henner,0.077,7,0.078,6,0.155,13
23,2,Maureen McCormick,0.074,8,0.078,8,0.152,16
23,2,Vanilla Ice,0.074,8,0.075,11,0.149,19
23,2,Amber Rose,0.068,10,0.078,9,0.146,19
23,2,Jake T. Austin,0.068,10,0.07,13,0.138,23
23,2,Ryan Lochte,0.068,10,0.078,7,0.146,17
23,2,Rick Perry,0.062,13,0.076,10,0.138,23
23,3,Calvin Johnson Jr.,0.098,1,0.086,1,0.184,2
23,3,Laurie Hernandez,0.095,2,0.086,2,0.181,4
23,3,Terra Jole,0.092,3,0.085,5,0.177,8
23,3,James Hinchcliffe,0.089,4,0.086,4,0.175,8
23,3,Marilu Henner,0.086,5,0.085,6,0.171,11
23,3,Maureen McCormick,0.086,5,0.084,8,0.17,13
23,3,Jana Kramer,0.08,7,0.086,3,0.166,10
23,3,Amber Rose,0.077,8,0.084,9,0.161,17
23,3,Babyface,0.077,8,0.078,12,0.155,20
23,3,Ryan Lochte,0.077,8,0.085,7,0.162,15
23,3,Rick Perry,0.071,11,0.078,10,0.149,21
23,3,Vanilla Ice,0.071,11,0.078,10,0.149,21
23,4,Laurie Hernandez,0.115,1,0.095,1,0.21,2
23,4,James Hinchcliffe,0.107,2,0.095,3,0.202,5
23,4,Terra Jole,0.096,3,0.094,5,0.19,8
23,4,Amber Rose,0.092,4,0.091,9,0.183,13
23,4,Maureen McCormick,0.092,4,0.092,8,0.184,12
23,4,Calvin Johnson Jr.,0.088,6,0.095,2,0.183,8
23,4,Jana Kramer,0.088,6,0.095,4,0.183,10
23,4,Vanilla Ice,0.088,6,0.078,10,0.166,16
23,4,Ryan Lochte,0.084,9,0.093,7,0.177,16
23,4,Marilu Henner,0.08,10,0.094,6,0.174,16
23,4,Babyface,0.069,11,0.078,11,0.147,22
23,5,James Hinchcliffe,0.126,1,0.114,3,0.24,4
23,5,Marilu Henner,0.117,2,0.111,6,0.228,8
23,5,Terra Jole,0.117,2,0.111,5,0.228,7
23,5,Jana Kramer,0.113,4,0.114,4,0.227,8
23,5,Laurie Hernandez,0.109,5,0.114,1,0.223,6
23,5,Amber Rose,0.104,6,0.105,9,0.209,15
23,5,Calvin Johnson Jr.,0.104,6,0.114,2,0.218,8
23,5,Maureen McCormick,0.104,6,0.108,8,0.212,14
23,5,Ryan Lochte,0.104,6,0.109,7,0.213,13
23,6,Jana Kramer,0.131,1,0.116,4,0.247,5
23,6,James Hinchcliffe,0.125,2,0.116,3,0.241,5
23,6,Calvin Johnson Jr.,0.121,3,0.116,2,0.237,5
23,6,Laurie Hernandez,0.121,3,0.116,1,0.237,4
23,6,Marilu Henner,0.111,5,0.111,6,0.222,11
23,6,Maureen McCormick,0.102,6,0.105,8,0.207,14
23,6,Ryan Lochte,0.098,7,0.107,7,0.205,14
23,6,Terra Jole,0.098,7,0.112,5,0.21,12
23,6,Amber Rose,0.092,9,0.1,9,0.192,18
23,7,Calvin Johnson Jr.,0.134,1,0.133,3,0.267,4
23,7,James Hinchcliffe,0.134,1,0.133,2,0.267,3
23,7,Jana Kramer,0.125,3,0.133,1,0.258,4
23,7,Laurie Hernandez,0.125,3,0.133,4,0.258,7
23,7,Terra Jole,0.125,3,0.123,5,0.248,8
23,7,Maureen McCormick,0.12,6,0.11,8,0.23,14
23,7,Ryan Lochte,0.12,6,0.114,7,0.234,13
23,7,Marilu Henner,0.116,8,0.122,6,0.238,14
23,8,James Hinchcliffe,0.174,1,0.153,2,0.327,3
23,8,Laurie Hernandez,0.164,2,0.153,4,0.317,6
23,8,Calvin Johnson Jr.,0.149,3,0.153,3,0.302,6
23,8,Jana Kramer,0.149,3,0.153,1,0.302,4
23,8,Ryan Lochte,0.129,5,0.118,7,0.247,12
23,8,Terra Jole,0.119,6,0.136,5,0.255,11
23,8,Marilu Henner,0.114,7,0.133,6,0.247,13
23,9,Jana Kramer,0.176,1,0.179,1,0.355,2
23,9,Laurie Hernandez,0.176,1,0.179,4,0.355,5
23,9,Terra Jole,0.167,3,0.147,5,0.314,8
23,9,Calvin Johnson Jr.,0.163,4,0.179,3,0.342,7
23,9,James Hinchcliffe,0.159,5,0.179,2,0.338,7
23,9,Marilu Henner,0.159,5,0.139,6,0.298,11
23,10,Laurie Hernandez,0.205,1,0.211,3,0.416,4
23,10,Terra Jole,0.205,1,0.156,5,0.361,6
23,10,James Hinchcliffe,0.201,3,0.211,2,0.412,5
23,10,Jana Kramer,0.198,4,0.211,1,0.409,5
23,10,Calvin Johnson Jr.,0.191,5,0.211,4,0.402,9
23,11,Laurie Hernandez,0.258,1,0.25,2,0.508,3
23,11,James Hinchcliffe,0.256,2,0.25,3,0.506,5
23,11,Calvin Johnson Jr.,0.252,3,0.25,4,0.502,7
23,11,Jana Kramer,0.233,4,0.25,1,0.483,5
24,1,Simone Biles,0.106,1,0.084,4,0.19,5
24,1,Rashad Jennings,0.103,2,0.085,3,0.188,5
24,1,David Ross,0.093,3,0.085,2,0.178,5
24,1,Heather Morris,0.093,3,0.083,9,0.176,12
24,1,Nancy Kerrigan,0.093,3,0.084,7,0.177,10
24,1,Normani,0.089,6,0.085,1,0.174,7
24,1,Erika Jayne,0.079,7,0.083,8,0.162,15
24,1,Nick Viall,0.079,7,0.084,6,0.163,13
24,1,Bonner Bolton,0.073,9,0.084,5,0.157,14
24,1,Charo,0.07,10,0.081,11,0.151,21
24,1,Mr. T,0.066,11,0.083,10,0.149,21
24,1,Chris Kattan,0.056,12,0.079,12,0.135,24
24,2,Normani,0.098,1,0.086,1,0.184,2
24,2,Rashad Jennings,0.098,1,0.086,3,0.184,4
24,2,Heather Morris,0.091,3,0.083,9,0.174,12
24,2,Simone Biles,0.088,4,0.085,4,0.173,8
24,2,Bonner Bolton,0.085,5,0.084,5,0.169,10
24,2,Erika Jayne,0.085,5,0.083,8,0.168,13
24,2,Nancy Kerrigan,0.085,5,0.084,7,0.169,12
24,2,David Ross,0.082,8,0.086,2,0.168,10
24,2,Charo,0.076,9,0.08,11,0.156,20
24,2,Nick Viall,0.076,9,0.084,6,0.16,15
24,2,Chris Kattan,0.067,11,0.077,12,0.144,23
24,2,Mr. T,0.067,11,0.082,10,0.149,21
24,3,Normani,0.108,1,0.095,2,0.203,3
24,3,Heather Morris,0.105,2,0.089,9,0.194,11
